Journey_ID,Journey_Date,Departure_Time,Arrival_Time,Actual_Arrival_Time,Reason_for_Delay,Duration_Time,Delay_Period,journey_key
261,2024-01-02,17:45:00,18:15:00,18:15:00,No Delay,30.0,0.0,2024-01-02_17:45:00
262,2024-01-02,17:15:00,19:05:00,19:05:00,No Delay,110.0,0.0,2024-01-02_17:15:00
263,2024-01-02,17:15:00,17:45:00,17:45:00,No Delay,30.0,0.0,2024-01-02_17:15:00
264,2024-01-02,17:45:00,18:15:00,18:15:00,No Delay,30.0,0.0,2024-01-02_17:45:00
265,2024-01-02,17:45:00,18:15:00,18:15:00,No Delay,30.0,0.0,2024-01-02_17:45:00
266,2024-01-03,15:30:00,17:45:00,18:14:00,Staffing,135.0,29.0,2024-01-03_15:30:00
267,2024-01-02,17:45:00,18:15:00,18:15:00,No Delay,30.0,0.0,2024-01-02_17:45:00
268,2024-01-03,14:45:00,15:15:00,15:15:00,No Delay,30.0,0.0,2024-01-03_14:45:00
269,2024-01-03,14:45:00,15:15:00,15:15:00,No Delay,30.0,0.0,2024-01-03_14:45:00
270,2024-01-03,14:45:00,17:15:00,17:15:00,No Delay,150.0,0.0,2024-01-03_14:45:00
271,2024-01-03,15:00:00,16:50:00,16:50:00,No Delay,110.0,0.0,2024-01-03_15:00:00
272,2024-01-03,15:00:00,16:00:00,16:00:00,No Delay,60.0,0.0,2024-01-03_15:00:00
273,2024-01-03,15:30:00,16:50:00,16:50:00,Weather Conditions,80.0,0.0,2024-01-03_15:30:00
274,2024-01-03,15:30:00,15:55:00,15:55:00,No Delay,25.0,0.0,2024-01-03_15:30:00
275,2024-01-03,15:30:00,15:55:00,15:55:00,No Delay,25.0,0.0,2024-01-03_15:30:00
276,2024-01-03,15:30:00,16:50:00,16:50:00,Weather Conditions,80.0,0.0,2024-01-03_15:30:00
277,2024-01-02,18:45:00,20:05:00,20:05:00,No Delay,80.0,0.0,2024-01-02_18:45:00
278,2024-01-02,18:45:00,19:15:00,19:15:00,No Delay,30.0,0.0,2024-01-02_18:45:00
279,2024-01-02,18:45:00,19:05:00,19:05:00,No Delay,20.0,0.0,2024-01-02_18:45:00
280,2024-01-02,18:45:00,20:15:00,20:15:00,No Delay,90.0,0.0,2024-01-02_18:45:00
281,2024-01-03,15:45:00,16:45:00,16:45:00,No Delay,60.0,0.0,2024-01-03_15:45:00
282,2024-01-02,18:45:00,19:15:00,19:15:00,No Delay,30.0,0.0,2024-01-02_18:45:00
283,2024-01-02,18:45:00,20:35:00,20:35:00,No Delay,110.0,0.0,2024-01-02_18:45:00
284,2024-01-02,18:45:00,19:20:00,19:20:00,No Delay,35.0,0.0,2024-01-02_18:45:00
285,2024-01-02,18:45:00,20:05:00,20:05:00,No Delay,80.0,0.0,2024-01-02_18:45:00
286,2024-01-02,18:45:00,20:15:00,20:15:00,No Delay,90.0,0.0,2024-01-02_18:45:00
287,2024-01-03,16:00:00,17:00:00,17:00:00,No Delay,60.0,0.0,2024-01-03_16:00:00
288,2024-01-03,16:00:00,17:20:00,17:20:00,No Delay,80.0,0.0,2024-01-03_16:00:00
289,2024-01-03,16:00:00,16:30:00,16:30:00,No Delay,30.0,0.0,2024-01-03_16:00:00
290,2024-01-03,16:00:00,17:20:00,17:20:00,No Delay,80.0,0.0,2024-01-03_16:00:00
291,2024-01-03,16:00:00,17:20:00,17:20:00,No Delay,80.0,0.0,2024-01-03_16:00:00
292,2024-01-03,16:00:00,17:50:00,17:50:00,No Delay,110.0,0.0,2024-01-03_16:00:00
293,2024-01-02,19:00:00,20:20:00,20:20:00,No Delay,80.0,0.0,2024-01-02_19:00:00
294,2024-01-03,16:15:00,18:05:00,18:05:00,No Delay,110.0,0.0,2024-01-03_16:15:00
295,2024-01-03,16:15:00,17:35:00,17:35:00,No Delay,80.0,0.0,2024-01-03_16:15:00
296,2024-01-03,16:30:00,18:00:00,18:00:00,No Delay,90.0,0.0,2024-01-03_16:30:00
297,2024-01-02,19:30:00,21:20:00,21:20:00,No Delay,110.0,0.0,2024-01-02_19:30:00
298,2024-01-03,16:30:00,18:45:00,18:45:00,No Delay,135.0,0.0,2024-01-03_16:30:00
299,2024-01-03,17:30:00,19:45:00,20:10:00,Technical Issue,135.0,25.0,2024-01-03_17:30:00
300,2024-01-03,16:30:00,18:00:00,18:00:00,No Delay,90.0,0.0,2024-01-03_16:30:00
301,2024-01-02,18:45:00,19:45:00,19:45:00,No Delay,60.0,0.0,2024-01-02_18:45:00
302,2024-01-02,19:45:00,20:15:00,20:15:00,No Delay,30.0,0.0,2024-01-02_19:45:00
303,2024-01-02,18:45:00,19:15:00,19:15:00,No Delay,30.0,0.0,2024-01-02_18:45:00
304,2024-01-03,17:00:00,18:50:00,18:50:00,No Delay,110.0,0.0,2024-01-03_17:00:00
305,2024-01-02,20:00:00,20:30:00,20:30:00,No Delay,30.0,0.0,2024-01-02_20:00:00
306,2024-01-03,17:00:00,18:50:00,18:50:00,No Delay,110.0,0.0,2024-01-03_17:00:00
307,2024-01-03,17:00:00,17:30:00,17:30:00,No Delay,30.0,0.0,2024-01-03_17:00:00
308,2024-01-03,17:15:00,18:35:00,18:35:00,No Delay,80.0,0.0,2024-01-03_17:15:00
309,2024-01-03,17:15:00,19:05:00,19:05:00,No Delay,110.0,0.0,2024-01-03_17:15:00
310,2024-01-02,20:15:00,20:45:00,20:45:00,No Delay,30.0,0.0,2024-01-02_20:15:00
311,2024-01-02,20:15:00,22:30:00,22:30:00,No Delay,135.0,0.0,2024-01-02_20:15:00
312,2024-01-03,17:45:00,19:05:00,19:05:00,No Delay,80.0,0.0,2024-01-03_17:45:00
313,2024-01-03,17:45:00,18:15:00,18:15:00,No Delay,30.0,0.0,2024-01-03_17:45:00
314,2024-01-03,17:45:00,18:30:00,18:30:00,No Delay,45.0,0.0,2024-01-03_17:45:00
315,2024-01-03,18:45:00,19:15:00,19:15:00,Staff Shortage,30.0,0.0,2024-01-03_18:45:00
316,2024-01-03,17:45:00,18:15:00,18:15:00,No Delay,30.0,0.0,2024-01-03_17:45:00
317,2024-01-03,17:45:00,19:05:00,19:05:00,Technical Issue,80.0,0.0,2024-01-03_17:45:00
318,2024-01-03,18:30:00,19:30:00,19:30:00,No Delay,60.0,0.0,2024-01-03_18:30:00
319,2024-01-02,21:30:00,22:00:00,22:00:00,No Delay,30.0,0.0,2024-01-02_21:30:00
320,2024-01-03,18:30:00,19:00:00,19:00:00,No Delay,30.0,0.0,2024-01-03_18:30:00
321,2024-01-02,21:30:00,22:00:00,22:00:00,No Delay,30.0,0.0,2024-01-02_21:30:00
322,2024-01-03,18:30:00,20:20:00,20:20:00,No Delay,110.0,0.0,2024-01-03_18:30:00
323,2024-01-02,21:30:00,22:50:00,22:50:00,Staff Shortage,80.0,0.0,2024-01-02_21:30:00
324,2024-01-03,18:45:00,20:05:00,20:05:00,No Delay,80.0,0.0,2024-01-03_18:45:00
325,2024-01-03,18:45:00,19:15:00,19:15:00,Staff Shortage,30.0,0.0,2024-01-03_18:45:00
326,2024-01-03,18:45:00,19:05:00,19:05:00,No Delay,20.0,0.0,2024-01-03_18:45:00
327,2024-01-03,18:45:00,20:05:00,20:05:00,No Delay,80.0,0.0,2024-01-03_18:45:00
328,2024-01-03,18:45:00,19:15:00,19:15:00,Staff Shortage,30.0,0.0,2024-01-03_18:45:00
329,2024-01-03,18:45:00,19:05:00,19:05:00,No Delay,20.0,0.0,2024-01-03_18:45:00
330,2024-01-03,18:45:00,20:05:00,20:05:00,No Delay,80.0,0.0,2024-01-03_18:45:00
331,2024-01-03,18:45:00,19:15:00,19:15:00,Staff Shortage,30.0,0.0,2024-01-03_18:45:00
332,2024-01-03,18:45:00,19:05:00,19:05:00,No Delay,20.0,0.0,2024-01-03_18:45:00
333,2024-01-03,18:45:00,19:05:00,19:05:00,No Delay,20.0,0.0,2024-01-03_18:45:00
334,2024-01-03,18:45:00,20:35:00,20:35:00,No Delay,110.0,0.0,2024-01-03_18:45:00
335,2024-01-03,17:45:00,19:35:00,19:35:00,No Delay,110.0,0.0,2024-01-03_17:45:00
336,2024-01-03,18:45:00,20:05:00,20:05:00,No Delay,80.0,0.0,2024-01-03_18:45:00
337,2024-01-03,17:45:00,18:45:00,18:45:00,No Delay,60.0,0.0,2024-01-03_17:45:00
338,2024-01-03,17:45:00,18:15:00,18:15:00,No Delay,30.0,0.0,2024-01-03_17:45:00
339,2024-01-03,18:45:00,20:05:00,20:05:00,No Delay,80.0,0.0,2024-01-03_18:45:00
340,2024-01-03,18:45:00,20:05:00,20:05:00,No Delay,80.0,0.0,2024-01-03_18:45:00
341,2024-01-02,22:00:00,23:50:00,23:50:00,No Delay,110.0,0.0,2024-01-02_22:00:00
342,2024-01-02,22:15:00,00:05:00,00:05:00,No Delay,-1330.0,0.0,2024-01-02_22:15:00
343,2024-01-03,19:15:00,19:45:00,19:45:00,No Delay,30.0,0.0,2024-01-03_19:15:00
344,2024-01-03,19:30:00,21:20:00,21:20:00,No Delay,110.0,0.0,2024-01-03_19:30:00
345,2024-01-03,20:00:00,21:00:00,21:00:00,No Delay,60.0,0.0,2024-01-03_20:00:00
346,2024-01-03,20:00:00,21:00:00,21:00:00,No Delay,60.0,0.0,2024-01-03_20:00:00
347,2024-01-03,20:00:00,21:00:00,21:00:00,No Delay,60.0,0.0,2024-01-03_20:00:00
348,2024-01-03,20:00:00,21:00:00,21:00:00,No Delay,60.0,0.0,2024-01-03_20:00:00
349,2024-01-03,20:15:00,20:45:00,20:45:00,No Delay,30.0,0.0,2024-01-03_20:15:00
350,2024-01-03,20:15:00,20:45:00,20:45:00,No Delay,30.0,0.0,2024-01-03_20:15:00
351,2024-01-03,20:15:00,20:45:00,20:45:00,No Delay,30.0,0.0,2024-01-03_20:15:00
352,2024-01-03,00:00:00,00:30:00,00:30:00,No Delay,30.0,0.0,2024-01-03_00:00:00
353,2024-01-03,00:15:00,01:35:00,01:35:00,Staff Shortage,80.0,0.0,2024-01-03_00:15:00
354,2024-01-03,21:30:00,22:30:00,22:30:00,No Delay,60.0,0.0,2024-01-03_21:30:00
355,2024-01-03,00:30:00,01:00:00,01:00:00,No Delay,30.0,0.0,2024-01-03_00:30:00
356,2024-01-03,00:30:00,02:20:00,02:20:00,No Delay,110.0,0.0,2024-01-03_00:30:00
357,2024-01-03,21:30:00,22:00:00,22:00:00,No Delay,30.0,0.0,2024-01-03_21:30:00
358,2024-01-03,21:30:00,22:00:00,22:00:00,No Delay,30.0,0.0,2024-01-03_21:30:00
359,2024-01-03,21:30:00,22:00:00,22:00:00,No Delay,30.0,0.0,2024-01-03_21:30:00
360,2024-01-03,22:00:00,23:00:00,23:00:00,No Delay,60.0,0.0,2024-01-03_22:00:00
361,2024-01-03,22:15:00,23:35:00,23:35:00,No Delay,80.0,0.0,2024-01-03_22:15:00
362,2024-01-03,01:30:00,02:00:00,02:00:00,No Delay,30.0,0.0,2024-01-03_01:30:00
363,2024-01-03,22:30:00,00:20:00,00:20:00,No Delay,-1330.0,0.0,2024-01-03_22:30:00
364,2024-01-03,01:30:00,02:30:00,02:30:00,No Delay,60.0,0.0,2024-01-03_01:30:00
365,2024-01-03,22:30:00,23:50:00,23:50:00,No Delay,80.0,0.0,2024-01-03_22:30:00
366,2024-01-03,01:30:00,02:00:00,02:00:00,No Delay,30.0,0.0,2024-01-03_01:30:00
367,2024-01-03,01:30:00,02:00:00,02:00:00,No Delay,30.0,0.0,2024-01-03_01:30:00
368,2024-01-03,01:45:00,02:15:00,02:15:00,No Delay,30.0,0.0,2024-01-03_01:45:00
369,2024-01-03,01:45:00,02:35:00,02:35:00,No Delay,50.0,0.0,2024-01-03_01:45:00
370,2024-01-03,23:15:00,00:15:00,00:15:00,No Delay,-1380.0,0.0,2024-01-03_23:15:00
371,2024-01-03,02:45:00,04:05:00,04:05:00,No Delay,80.0,0.0,2024-01-03_02:45:00
372,2024-01-04,23:45:00,00:35:00,00:35:00,No Delay,-1390.0,0.0,2024-01-04_23:45:00
373,2024-01-03,02:45:00,04:05:00,04:05:00,No Delay,80.0,0.0,2024-01-03_02:45:00
374,2024-01-03,02:45:00,04:05:00,04:05:00,No Delay,80.0,0.0,2024-01-03_02:45:00
375,2024-01-03,23:45:00,00:35:00,00:35:00,No Delay,-1390.0,0.0,2024-01-03_23:45:00
376,2024-01-03,03:00:00,03:30:00,03:30:00,No Delay,30.0,0.0,2024-01-03_03:00:00
377,2024-01-04,00:15:00,00:45:00,00:45:00,No Delay,30.0,0.0,2024-01-04_00:15:00
378,2024-01-03,03:15:00,04:15:00,04:15:00,No Delay,60.0,0.0,2024-01-03_03:15:00
379,2024-01-04,00:15:00,00:45:00,00:45:00,No Delay,30.0,0.0,2024-01-04_00:15:00
380,2024-01-03,03:30:00,05:00:00,05:00:00,No Delay,90.0,0.0,2024-01-03_03:30:00
381,2024-01-03,03:30:00,04:20:00,04:32:00,Weather Conditions,50.0,12.0,2024-01-03_03:30:00
382,2024-01-03,03:45:00,06:00:00,06:00:00,No Delay,135.0,0.0,2024-01-03_03:45:00
383,2024-01-03,04:00:00,04:30:00,04:30:00,No Delay,30.0,0.0,2024-01-03_04:00:00
384,2024-01-03,04:15:00,05:35:00,05:35:00,Weather,80.0,0.0,2024-01-03_04:15:00
385,2024-01-03,04:15:00,05:35:00,05:35:00,Weather,80.0,0.0,2024-01-03_04:15:00
386,2024-01-04,01:30:00,02:00:00,02:00:00,No Delay,30.0,0.0,2024-01-04_01:30:00
387,2024-01-04,01:45:00,03:05:00,03:05:00,No Delay,80.0,0.0,2024-01-04_01:45:00
388,2024-01-04,01:45:00,02:35:00,02:35:00,Signal failure,50.0,0.0,2024-01-04_01:45:00
389,2024-01-04,01:45:00,02:15:00,02:15:00,No Delay,30.0,0.0,2024-01-04_01:45:00
390,2024-01-03,04:45:00,05:15:00,05:15:00,No Delay,30.0,0.0,2024-01-03_04:45:00
391,2024-01-03,04:45:00,06:35:00,06:35:00,No Delay,110.0,0.0,2024-01-03_04:45:00
392,2024-01-03,05:00:00,05:30:00,05:30:00,No Delay,30.0,0.0,2024-01-03_05:00:00
393,2024-01-04,02:00:00,02:30:00,02:30:00,No Delay,30.0,0.0,2024-01-04_02:00:00
394,2024-01-04,02:15:00,03:35:00,03:35:00,No Delay,80.0,0.0,2024-01-04_02:15:00
395,2024-01-04,03:00:00,03:30:00,03:30:00,No Delay,30.0,0.0,2024-01-04_03:00:00
396,2024-01-03,06:00:00,07:50:00,07:50:00,No Delay,110.0,0.0,2024-01-03_06:00:00
397,2024-01-03,06:15:00,06:30:00,06:30:00,No Delay,15.0,0.0,2024-01-03_06:15:00
398,2024-01-03,06:15:00,06:40:00,06:40:00,No Delay,25.0,0.0,2024-01-03_06:15:00
399,2024-01-03,06:15:00,06:45:00,06:45:00,Signal Failure,30.0,0.0,2024-01-03_06:15:00
400,2024-01-03,06:15:00,08:05:00,08:05:00,No Delay,110.0,0.0,2024-01-03_06:15:00
401,2024-01-03,06:15:00,06:45:00,06:45:00,Signal Failure,30.0,0.0,2024-01-03_06:15:00
402,2024-01-03,06:30:00,07:00:00,07:00:00,No Delay,30.0,0.0,2024-01-03_06:30:00
403,2024-01-03,06:30:00,07:50:00,07:50:00,No Delay,80.0,0.0,2024-01-03_06:30:00
404,2024-01-03,06:30:00,07:50:00,07:50:00,No Delay,80.0,0.0,2024-01-03_06:30:00
405,2024-01-03,06:30:00,07:00:00,07:00:00,No Delay,30.0,0.0,2024-01-03_06:30:00
406,2024-01-03,06:30:00,07:50:00,07:50:00,No Delay,80.0,0.0,2024-01-03_06:30:00
407,2024-01-03,06:30:00,07:00:00,07:00:00,No Delay,30.0,0.0,2024-01-03_06:30:00
408,2024-01-03,06:45:00,07:45:00,07:45:00,No Delay,60.0,0.0,2024-01-03_06:45:00
409,2024-01-03,06:45:00,07:15:00,07:15:00,No Delay,30.0,0.0,2024-01-03_06:45:00
410,2024-01-03,06:45:00,07:15:00,07:15:00,No Delay,30.0,0.0,2024-01-03_06:45:00
411,2024-01-04,03:45:00,05:05:00,05:05:00,No Delay,80.0,0.0,2024-01-04_03:45:00
412,2024-01-03,07:00:00,08:20:00,08:20:00,No Delay,80.0,0.0,2024-01-03_07:00:00
413,2024-01-04,04:00:00,05:50:00,05:50:00,No Delay,110.0,0.0,2024-01-04_04:00:00
414,2024-01-03,07:15:00,08:35:00,08:35:00,No Delay,80.0,0.0,2024-01-03_07:15:00
415,2024-01-04,04:15:00,05:35:00,05:35:00,No Delay,80.0,0.0,2024-01-04_04:15:00
416,2024-01-04,04:30:00,06:45:00,06:45:00,No Delay,135.0,0.0,2024-01-04_04:30:00
417,2024-01-03,07:30:00,08:15:00,08:15:00,No Delay,45.0,0.0,2024-01-03_07:30:00
418,2024-01-03,07:30:00,08:15:00,08:15:00,No Delay,45.0,0.0,2024-01-03_07:30:00
419,2024-01-03,07:30:00,09:20:00,09:20:00,No Delay,110.0,0.0,2024-01-03_07:30:00
420,2024-01-04,04:30:00,05:50:00,05:50:00,No Delay,80.0,0.0,2024-01-04_04:30:00
421,2024-01-03,07:30:00,08:00:00,08:00:00,No Delay,30.0,0.0,2024-01-03_07:30:00
422,2024-01-03,07:30:00,08:00:00,08:00:00,No Delay,30.0,0.0,2024-01-03_07:30:00
423,2024-01-03,07:30:00,08:15:00,08:15:00,No Delay,45.0,0.0,2024-01-03_07:30:00
424,2024-01-03,07:30:00,08:15:00,08:15:00,No Delay,45.0,0.0,2024-01-03_07:30:00
425,2024-01-03,07:45:00,09:05:00,09:05:00,No Delay,80.0,0.0,2024-01-03_07:45:00
426,2024-01-03,07:45:00,09:05:00,09:05:00,No Delay,80.0,0.0,2024-01-03_07:45:00
427,2024-01-03,08:00:00,09:50:00,09:50:00,No Delay,110.0,0.0,2024-01-03_08:00:00
428,2024-01-03,08:00:00,10:15:00,11:09:00,Weather,135.0,54.0,2024-01-03_08:00:00
429,2024-01-03,08:00:00,10:15:00,11:09:00,Weather,135.0,54.0,2024-01-03_08:00:00
430,2024-01-03,08:00:00,10:15:00,11:09:00,Weather,135.0,54.0,2024-01-03_08:00:00
431,2024-01-03,08:00:00,10:15:00,11:09:00,Weather,135.0,54.0,2024-01-03_08:00:00
432,2024-01-03,08:00:00,09:30:00,09:30:00,No Delay,90.0,0.0,2024-01-03_08:00:00
433,2024-01-03,08:00:00,09:50:00,09:50:00,No Delay,110.0,0.0,2024-01-03_08:00:00
434,2024-01-03,08:15:00,09:35:00,09:35:00,No Delay,80.0,0.0,2024-01-03_08:15:00
435,2024-01-03,08:30:00,09:00:00,09:00:00,No Delay,30.0,0.0,2024-01-03_08:30:00
436,2024-01-03,08:30:00,09:30:00,09:30:00,No Delay,60.0,0.0,2024-01-03_08:30:00
437,2024-01-03,07:30:00,09:20:00,09:20:00,No Delay,110.0,0.0,2024-01-03_07:30:00
438,2024-01-04,05:45:00,08:00:00,08:00:00,No Delay,135.0,0.0,2024-01-04_05:45:00
439,2024-01-03,07:45:00,08:45:00,08:45:00,No Delay,60.0,0.0,2024-01-03_07:45:00
440,2024-01-03,07:45:00,09:15:00,09:15:00,No Delay,90.0,0.0,2024-01-03_07:45:00
441,2024-01-03,07:45:00,08:45:00,08:45:00,No Delay,60.0,0.0,2024-01-03_07:45:00
442,2024-01-03,07:45:00,09:35:00,09:35:00,No Delay,110.0,0.0,2024-01-03_07:45:00
443,2024-01-03,07:45:00,09:15:00,09:15:00,No Delay,90.0,0.0,2024-01-03_07:45:00
444,2024-01-03,07:45:00,08:45:00,08:45:00,No Delay,60.0,0.0,2024-01-03_07:45:00
445,2024-01-04,05:45:00,06:15:00,06:39:00,Signal Failure,30.0,24.0,2024-01-04_05:45:00
446,2024-01-03,08:45:00,09:45:00,09:45:00,No Delay,60.0,0.0,2024-01-03_08:45:00
447,2024-01-03,08:45:00,09:45:00,09:45:00,No Delay,60.0,0.0,2024-01-03_08:45:00
448,2024-01-03,07:45:00,08:45:00,08:45:00,No Delay,60.0,0.0,2024-01-03_07:45:00
449,2024-01-03,07:45:00,08:45:00,08:45:00,No Delay,60.0,0.0,2024-01-03_07:45:00
450,2024-01-03,07:45:00,09:15:00,09:15:00,No Delay,90.0,0.0,2024-01-03_07:45:00
451,2024-01-03,09:00:00,09:30:00,09:30:00,No Delay,30.0,0.0,2024-01-03_09:00:00
452,2024-01-04,06:15:00,06:45:00,06:45:00,No Delay,30.0,0.0,2024-01-04_06:15:00
453,2024-01-04,06:15:00,07:15:00,07:15:00,No Delay,60.0,0.0,2024-01-04_06:15:00
454,2024-01-04,06:15:00,07:15:00,07:15:00,No Delay,60.0,0.0,2024-01-04_06:15:00
455,2024-01-03,16:00:00,20:20:00,20:20:00,No Delay,260.0,0.0,2024-01-03_16:00:00
456,2024-01-04,06:15:00,07:15:00,07:15:00,No Delay,60.0,0.0,2024-01-04_06:15:00
457,2024-01-03,16:00:00,20:20:00,20:20:00,No Delay,260.0,0.0,2024-01-03_16:00:00
458,2024-01-04,06:15:00,06:45:00,06:45:00,No Delay,30.0,0.0,2024-01-04_06:15:00
459,2024-01-04,06:15:00,06:45:00,06:45:00,No Delay,30.0,0.0,2024-01-04_06:15:00
460,2024-01-04,06:30:00,08:20:00,08:20:00,Weather,110.0,0.0,2024-01-04_06:30:00
461,2024-01-04,06:30:00,07:50:00,07:50:00,No Delay,80.0,0.0,2024-01-04_06:30:00
462,2024-01-04,06:30:00,07:00:00,07:00:00,No Delay,30.0,0.0,2024-01-04_06:30:00
463,2024-01-04,06:30:00,06:50:00,06:50:00,No Delay,20.0,0.0,2024-01-04_06:30:00
464,2024-01-04,06:30:00,07:50:00,07:50:00,No Delay,80.0,0.0,2024-01-04_06:30:00
465,2024-01-04,06:30:00,07:50:00,07:50:00,No Delay,80.0,0.0,2024-01-04_06:30:00
466,2024-01-04,06:45:00,07:15:00,07:15:00,No Delay,30.0,0.0,2024-01-04_06:45:00
467,2024-01-04,07:45:00,09:15:00,09:15:00,No Delay,90.0,0.0,2024-01-04_07:45:00
468,2024-01-04,07:45:00,09:15:00,09:15:00,No Delay,90.0,0.0,2024-01-04_07:45:00
469,2024-01-04,07:45:00,08:45:00,08:45:00,No Delay,60.0,0.0,2024-01-04_07:45:00
470,2024-01-04,07:45:00,08:45:00,08:45:00,No Delay,60.0,0.0,2024-01-04_07:45:00
471,2024-01-04,07:15:00,09:05:00,09:05:00,No Delay,110.0,0.0,2024-01-04_07:15:00
472,2024-01-03,10:30:00,11:00:00,11:00:00,No Delay,30.0,0.0,2024-01-03_10:30:00
473,2024-01-04,07:30:00,09:00:00,09:00:00,No Delay,90.0,0.0,2024-01-04_07:30:00
474,2024-01-04,07:30:00,08:50:00,08:50:00,No Delay,80.0,0.0,2024-01-04_07:30:00
475,2024-01-04,07:30:00,09:20:00,09:20:00,Signal failure,110.0,0.0,2024-01-04_07:30:00
476,2024-01-03,10:30:00,11:50:00,11:50:00,No Delay,80.0,0.0,2024-01-03_10:30:00
477,2024-01-04,07:30:00,08:50:00,08:50:00,No Delay,80.0,0.0,2024-01-04_07:30:00
478,2024-01-03,09:45:00,11:05:00,11:05:00,No Delay,80.0,0.0,2024-01-03_09:45:00
479,2024-01-04,08:00:00,10:15:00,10:15:00,Weather,135.0,0.0,2024-01-04_08:00:00
480,2024-01-03,11:00:00,12:20:00,12:20:00,No Delay,80.0,0.0,2024-01-03_11:00:00
481,2024-01-04,08:00:00,10:15:00,10:15:00,Weather,135.0,0.0,2024-01-04_08:00:00
482,2024-01-04,08:00:00,09:50:00,09:50:00,No Delay,110.0,0.0,2024-01-04_08:00:00
483,2024-01-04,08:00:00,10:15:00,10:15:00,Weather,135.0,0.0,2024-01-04_08:00:00
484,2024-01-03,11:00:00,11:30:00,14:24:00,Staff Shortage,30.0,174.0,2024-01-03_11:00:00
485,2024-01-04,08:00:00,10:15:00,10:15:00,Weather,135.0,0.0,2024-01-04_08:00:00
486,2024-01-04,08:00:00,10:15:00,10:15:00,Weather,135.0,0.0,2024-01-04_08:00:00
487,2024-01-04,08:00:00,09:50:00,09:50:00,No Delay,110.0,0.0,2024-01-04_08:00:00
488,2024-01-04,08:00:00,10:15:00,10:15:00,Weather,135.0,0.0,2024-01-04_08:00:00
489,2024-01-03,11:00:00,11:30:00,14:24:00,Staff Shortage,30.0,174.0,2024-01-03_11:00:00
490,2024-01-04,08:00:00,10:15:00,10:15:00,Weather,135.0,0.0,2024-01-04_08:00:00
491,2024-01-03,11:00:00,12:30:00,12:30:00,No Delay,90.0,0.0,2024-01-03_11:00:00
492,2024-01-04,08:00:00,09:50:00,09:50:00,No Delay,110.0,0.0,2024-01-04_08:00:00
493,2024-01-04,07:45:00,09:35:00,09:35:00,No Delay,110.0,0.0,2024-01-04_07:45:00
494,2024-01-03,11:45:00,13:05:00,13:05:00,No Delay,80.0,0.0,2024-01-03_11:45:00
495,2024-01-04,08:45:00,09:45:00,09:45:00,No Delay,60.0,0.0,2024-01-04_08:45:00
496,2024-01-03,11:45:00,13:05:00,13:05:00,No Delay,80.0,0.0,2024-01-03_11:45:00
497,2024-01-04,09:00:00,09:45:00,12:33:00,Signal Failure,45.0,168.0,2024-01-04_09:00:00
498,2024-01-04,09:00:00,10:00:00,10:00:00,No Delay,60.0,0.0,2024-01-04_09:00:00
499,2024-01-03,12:00:00,13:20:00,13:20:00,No Delay,80.0,0.0,2024-01-03_12:00:00
500,2024-01-03,11:15:00,11:45:00,12:12:00,Technical Issue,30.0,27.0,2024-01-03_11:15:00
501,2024-01-04,09:15:00,10:15:00,10:15:00,No Delay,60.0,0.0,2024-01-04_09:15:00
502,2024-01-03,12:30:00,13:00:00,13:00:00,No Delay,30.0,0.0,2024-01-03_12:30:00
503,2024-01-04,09:30:00,10:00:00,10:00:00,No Delay,30.0,0.0,2024-01-04_09:30:00
504,2024-01-03,12:45:00,13:45:00,13:45:00,Technical Issue,60.0,0.0,2024-01-03_12:45:00
505,2024-01-03,12:45:00,13:45:00,13:45:00,Technical Issue,60.0,0.0,2024-01-03_12:45:00
506,2024-01-03,13:15:00,13:45:00,13:45:00,No Delay,30.0,0.0,2024-01-03_13:15:00
507,2024-01-04,10:15:00,11:35:00,11:35:00,No Delay,80.0,0.0,2024-01-04_10:15:00
508,2024-01-03,13:15:00,13:45:00,13:45:00,No Delay,30.0,0.0,2024-01-03_13:15:00
509,2024-01-04,10:15:00,12:45:00,12:45:00,No Delay,150.0,0.0,2024-01-04_10:15:00
510,2024-01-03,13:45:00,15:35:00,15:35:00,No Delay,110.0,0.0,2024-01-03_13:45:00
511,2024-01-03,13:45:00,14:45:00,14:45:00,No Delay,60.0,0.0,2024-01-03_13:45:00
512,2024-01-04,11:00:00,12:20:00,12:20:00,No Delay,80.0,0.0,2024-01-04_11:00:00
513,2024-01-03,14:00:00,15:00:00,15:00:00,No Delay,60.0,0.0,2024-01-03_14:00:00
514,2024-01-03,14:00:00,15:20:00,15:20:00,No Delay,80.0,0.0,2024-01-03_14:00:00
515,2024-01-04,11:00:00,12:50:00,12:50:00,No Delay,110.0,0.0,2024-01-04_11:00:00
516,2024-01-03,14:15:00,15:15:00,15:15:00,No Delay,60.0,0.0,2024-01-03_14:15:00
517,2024-01-03,14:45:00,17:15:00,17:15:00,No Delay,150.0,0.0,2024-01-03_14:45:00
518,2024-01-03,14:45:00,15:15:00,15:15:00,No Delay,30.0,0.0,2024-01-03_14:45:00
519,2024-01-04,11:45:00,12:45:00,12:45:00,No Delay,60.0,0.0,2024-01-04_11:45:00
520,2024-01-03,15:00:00,16:50:00,16:50:00,No Delay,110.0,0.0,2024-01-03_15:00:00
521,2024-01-03,15:00:00,16:00:00,16:00:00,No Delay,60.0,0.0,2024-01-03_15:00:00
