Transaction_ID,Purchase_Type,Payment_Method,Railcard,Ticket_Class,Ticket_Type,Price,Journey_Status,Departure_Station_ID,Arrival_Station_ID,Time_ID,Journey_ID,Refund_Request
f2b8a32c-456f-4343-a02c,Station,Debit Card,Disabled,Standard,Anytime,11,On Time,17,1,253,253,No
484035d6-b32e-45b2-a6e5,Online,Credit Card,None,Standard,Anytime,70,On Time,15,32,254,254,No
1c3b889c-b8eb-4220-b664,Online,Contactless,Adult,First Class,Anytime,13,On Time,19,13,255,255,No
614b49c1-3d82-4ca3-8df2,Online,Credit Card,Adult,Standard,Advance,2,On Time,13,19,256,256,No
6ef66550-385a-4a2e-a5e5,Online,Credit Card,Adult,Standard,Advance,2,On Time,13,19,257,257,No
3ec4b7d1-229c-4c75-b8c6,Station,Contactless,None,Standard,Anytime,70,On Time,15,32,258,258,No
e4270778-5032-4b86-92b4,Online,Contactless,None,Standard,Advance,86,On Time,19,16,259,259,No
16351a6d-d368-4d13-9af0,Online,Credit Card,None,Standard,Anytime,18,On Time,24,27,260,260,No
e1aa9258-5ff1-4a64-80ad,Station,Credit Card,None,Standard,Anytime,10,On Time,1,26,261,261,No
6e92048e-c1e1-4a05-8310,Online,Credit Card,None,Standard,Anytime,70,On Time,15,32,262,262,No
43e55600-4221-4ef7-8afe,Station,Contactless,None,Standard,Anytime,6,On Time,13,19,263,263,No
06f1b583-3b88-4fad-be2e,Station,Credit Card,None,Standard,Anytime,5,On Time,19,13,264,264,No
f3bac7b0-791c-411b-b723,Station,Credit Card,None,First Class,Anytime,19,On Time,19,13,265,265,No
33b6cd3a-e800-4050-a446,Station,Debit Card,None,Standard,Advance,76,Delayed,13,14,266,266,Yes
1fcf0065-5b9a-47e6-bd0c,Station,Credit Card,None,Standard,Anytime,5,On Time,19,13,267,267,No
c782c25a-a91e-40fd-8bde,Online,Credit Card,Senior,Standard,Advance,2,On Time,19,13,268,268,No
c2ff6564-392d-4730-b252,Online,Credit Card,Senior,Standard,Advance,2,On Time,19,13,269,269,No
8386035e-0262-4c92-a7a8,Station,Credit Card,None,Standard,Advance,24,On Time,32,9,270,270,No
7623e1a6-7766-4511-9f99,Online,Contactless,None,Standard,Advance,35,On Time,15,32,271,271,No
72b0ce3a-f53b-408e-aa05,Online,Contactless,Senior,Standard,Advance,8,On Time,16,24,272,272,No
446d76dc-f015-46df-8540,Online,Credit Card,Disabled,Standard,Advance,4,Cancelled,14,1,273,273,No
3e2eeaa7-7030-45d2-b2a4,Station,Contactless,None,Standard,Advance,13,On Time,24,16,274,274,No
075ed9a5-8efd-4f77-8f26,Station,Credit Card,None,Standard,Advance,13,On Time,24,16,275,275,No
4f520c2d-76e6-4e0b-b222,Online,Credit Card,Disabled,Standard,Advance,4,Cancelled,14,1,276,276,Yes
4082e532-1e8d-47a4-99b8,Online,Credit Card,None,Standard,Anytime,16,On Time,17,1,277,277,No
582b76f0-f478-4cc1-862a,Online,Credit Card,None,Standard,Anytime,10,On Time,1,26,278,278,No
fbb8bee6-2b89-4457-9f63,Online,Credit Card,None,Standard,Anytime,10,On Time,1,28,279,279,No
dd908732-c44e-4daa-b5ad,Online,Credit Card,Disabled,Standard,Anytime,43,On Time,17,31,280,280,No
48ce0a31-8ab0-48a7-998a,Station,Contactless,None,Standard,Advance,13,On Time,16,24,281,281,No
5e1f14ce-b70f-4a12-b392,Online,Contactless,None,Standard,Anytime,5,On Time,19,13,282,282,No
6fb89c64-1269-461c-a4ad,Online,Credit Card,None,Standard,Anytime,143,On Time,14,19,283,283,No
21bb3c7a-db15-404d-883a,Online,Credit Card,Senior,Standard,Anytime,11,On Time,13,5,284,284,No
cfcfca9b-e148-4f3b-bbb3,Online,Credit Card,None,Standard,Anytime,16,On Time,17,1,285,285,No
ccc29bd4-1ab1-47ec-9315,Online,Credit Card,Disabled,Standard,Anytime,43,On Time,17,31,286,286,No
dbb89bfc-d793-4099-917b,Station,Credit Card,Adult,Standard,Advance,8,On Time,16,24,287,287,No
b953a242-eeba-4f71-bea8,Station,Credit Card,Adult,Standard,Advance,4,On Time,14,1,288,288,No
391c4295-8aea-42af-8a59,Station,Contactless,Senior,Standard,Advance,2,On Time,19,13,289,289,No
58604900-adba-4779-ab4c,Station,Credit Card,Adult,Standard,Advance,4,On Time,14,1,290,290,No
264ff96c-2812-4e35-aaa3,Station,Credit Card,Adult,Standard,Advance,4,On Time,14,1,291,291,No
99f9915e-4a0f-406b-9ff8,Station,Credit Card,Adult,Standard,Advance,23,On Time,15,32,292,292,No
bd049837-bd96-43a3-8edc,Station,Credit Card,None,Standard,Off-Peak,12,On Time,17,1,293,293,No
8ebbc008-89ff-49a0-b638,Online,Credit Card,None,Standard,Advance,35,On Time,15,32,294,294,No
d255a68d-6954-45c5-81b2,Online,Contactless,Adult,Standard,Advance,7,On Time,1,19,295,295,No
7750ceff-18b3-4ad4-a4a8,Online,Contactless,Adult,Standard,Advance,7,On Time,13,11,296,296,No
2cd83c85-e18e-4ac5-a1ab,Station,Contactless,None,Standard,Off-Peak,53,On Time,15,32,297,297,No
d5b722f0-f4b8-4a89-938d,Online,Contactless,Adult,First Class,Advance,90,On Time,19,15,298,298,No
78622bcb-5883-424c-8456,Station,Debit Card,Adult,Standard,Advance,50,Delayed,13,14,299,299,Yes
91d2949b-2775-48dd-9e5c,Online,Contactless,Adult,Standard,Advance,7,On Time,13,11,300,300,No
173bd4f3-f0e3-4749-8789,Online,Credit Card,Senior,Standard,Anytime,31,On Time,17,12,301,301,No
122d9a5e-62aa-4497-b37a,Online,Credit Card,None,First Class,Off-Peak,15,On Time,13,19,302,302,No
1d47f930-eaae-4165-a952,Online,Credit Card,Senior,Standard,Anytime,3,On Time,19,13,303,303,No
713cdb77-c687-4856-88df,Online,Credit Card,None,Standard,Advance,35,On Time,15,32,304,304,No
cef18e53-4f69-4c6a-add8,Station,Credit Card,None,Standard,Off-Peak,5,On Time,13,19,305,305,No
b0fdd405-e4c0-48c3-b17f,Online,Contactless,None,Standard,Advance,35,On Time,15,32,306,306,No
2c69c435-871b-47c7-bbd6,Station,Credit Card,None,Standard,Advance,3,On Time,19,13,307,307,No
536d3b6e-c26b-42d3-b646,Online,Contactless,None,Standard,Advance,7,On Time,14,1,308,308,No
7e639e22-2fae-47fc-a1b5,Online,Credit Card,None,Standard,Advance,35,On Time,15,32,309,309,No
d4b2d8fd-5c59-4149-a12a,Station,Credit Card,None,Standard,Off-Peak,4,On Time,19,13,310,310,No
db1d5f5f-cc3a-4e99-b6f7,Station,Credit Card,Adult,Standard,Off-Peak,65,On Time,15,13,311,311,No
1897c96a-7cef-46d5-829c,Station,Credit Card,None,First Class,Advance,54,On Time,17,1,312,312,No
5baa75c9-8ab8-4eac-9998,Station,Credit Card,None,First Class,Advance,10,On Time,19,13,313,313,No
a2942ba2-1716-42fb-adfd,Online,Credit Card,None,Standard,Advance,9,On Time,24,27,314,314,No
90b3ba92-9285-4996-950f,Online,Credit Card,Senior,Standard,Advance,2,Cancelled,19,13,315,315,No
f3c972f6-b6df-489b-b520,Station,Credit Card,None,Standard,Advance,3,On Time,19,13,316,316,No
9e7c91a5-a468-46c5-b635,Station,Credit Card,Adult,Standard,Advance,4,Cancelled,14,1,317,317,No
72cbda73-ffad-4bf7-badd,Online,Contactless,None,Standard,Advance,13,On Time,16,24,318,318,No
2c1dbc6e-0364-4c3b-8da4,Station,Credit Card,Adult,Standard,Off-Peak,3,On Time,13,19,319,319,No
4004c35d-5716-4d69-b738,Online,Credit Card,Adult,Standard,Advance,2,On Time,13,19,320,320,No
62433acd-5ccf-4593-913f,Station,Credit Card,Adult,Standard,Off-Peak,3,On Time,13,19,321,321,No
22a24b9c-04e7-4405-bf64,Station,Contactless,Adult,Standard,Advance,23,On Time,15,32,322,322,No
3660bdd2-0f12-4cec-a1e5,Station,Credit Card,None,Standard,Off-Peak,10,Cancelled,14,1,323,323,Yes
452320e9-a181-4457-821d,Online,Credit Card,None,Standard,Advance,8,On Time,17,1,324,324,No
6c3f6019-5cc0-410e-9718,Online,Contactless,None,Standard,Advance,3,Cancelled,19,13,325,325,No
366a7d66-c45f-4ccc-bb60,Online,Credit Card,None,Standard,Advance,5,On Time,1,28,326,326,No
93d61511-514a-4285-942f,Online,Credit Card,None,Standard,Advance,8,On Time,17,1,327,327,No
09ec498e-f883-4b1d-8613,Online,Contactless,None,Standard,Advance,3,Cancelled,19,13,328,328,No
85afb298-b6c1-44aa-a61e,Online,Credit Card,None,Standard,Advance,7,On Time,1,21,329,329,No
f526d406-784e-49d0-8d75,Online,Credit Card,None,Standard,Advance,8,On Time,17,1,330,330,No
534764eb-85fc-458b-a3b1,Online,Contactless,None,Standard,Advance,3,Cancelled,19,13,331,331,No
230ee644-c371-4e7e-84f2,Online,Credit Card,None,Standard,Advance,7,On Time,1,21,332,332,No
78b80c75-2301-4630-ba35,Online,Credit Card,None,Standard,Advance,7,On Time,1,21,333,333,No
2fc5f111-0ca8-4dfc-8c9e,Station,Credit Card,Adult,Standard,Advance,48,On Time,14,19,334,334,No
1cc61966-096e-4d61-99bc,Station,Contactless,None,Standard,Advance,35,On Time,15,32,335,335,No
c8e25d93-57e1-4f7a-9de7,Station,Credit Card,Adult,Standard,Advance,5,On Time,17,1,336,336,No
1a5dd49a-797b-45f5-a069,Station,Contactless,None,Standard,Advance,13,On Time,16,24,337,337,No
81e4e71f-be80-4d74-8ff4,Station,Credit Card,None,Standard,Advance,5,On Time,1,26,338,338,No
4f15139a-54fc-4a07-86cb,Station,Credit Card,Adult,Standard,Advance,5,On Time,17,1,339,339,No
937e4e1c-1957-4dd6-b8d3,Station,Credit Card,Adult,Standard,Advance,5,On Time,17,1,340,340,No
1d2542c0-aef8-4832-be6b,Station,Contactless,None,Standard,Off-Peak,53,On Time,15,32,341,341,No
10f41afb-726c-4987-8f9d,Station,Credit Card,None,Standard,Off-Peak,53,On Time,15,32,342,342,No
76dedd95-555b-41c7-9af6,Station,Credit Card,None,Standard,Advance,3,On Time,19,13,343,343,No
68b980f0-a503-4757-9825,Station,Contactless,None,Standard,Advance,35,On Time,15,32,344,344,No
3412a754-58fa-412d-8aaf,Station,Credit Card,None,Standard,Advance,13,On Time,16,24,345,345,No
5e89f81d-2fac-4c5d-9881,Online,Credit Card,None,Standard,Advance,13,On Time,16,24,346,346,No
6dcd8ac4-ceee-4ab9-9867,Station,Credit Card,None,Standard,Advance,13,On Time,16,24,347,347,No
a6a5efe1-c9a2-4a4c-810f,Station,Credit Card,None,Standard,Advance,13,On Time,16,24,348,348,No
effd6adf-ce04-4a82-9fb8,Station,Credit Card,None,Standard,Advance,3,On Time,19,13,349,349,No
59a63de6-6aa9-47c7-8ad5,Online,Credit Card,None,Standard,Advance,3,On Time,13,19,350,350,No
7f754385-cadf-4f4b-8558,Station,Credit Card,None,Standard,Advance,3,On Time,19,13,351,351,No
9c1b6dbb-dcfe-496d-b59d,Online,Contactless,Adult,First Class,Advance,6,On Time,19,13,352,352,No
ba4c093e-bef3-41f3-b6ef,Station,Credit Card,Adult,First Class,Advance,39,Cancelled,1,17,353,353,Yes
fd3cf210-beac-4105-a700,Station,Credit Card,None,Standard,Advance,13,On Time,16,24,354,354,No
3e5e367a-39a6-4d60-8c3f,Station,Contactless,None,Standard,Advance,3,On Time,13,19,355,355,No
b21a09c6-17b7-4668-a6c1,Online,Contactless,None,First Class,Advance,57,On Time,15,32,356,356,No
b48a62ca-1538-4b1e-8802,Station,Credit Card,Adult,Standard,Advance,2,On Time,13,19,357,357,No
dbcb4430-e012-42e2-9dfb,Station,Contactless,None,Standard,Advance,3,On Time,13,19,358,358,No
a64482b2-f885-415b-bea4,Station,Credit Card,Adult,Standard,Advance,2,On Time,13,19,359,359,No
929c1f5a-5091-404c-8833,Station,Credit Card,None,Standard,Advance,13,On Time,16,24,360,360,No
4c719ce1-40ee-410f-8075,Station,Contactless,None,Standard,Advance,7,On Time,14,1,361,361,No
9a799e74-426b-4c39-9f93,Station,Credit Card,None,Standard,Off-Peak,5,On Time,13,19,362,362,No
36484589-5a32-4b61-bd71,Online,Contactless,None,Standard,Off-Peak,107,On Time,14,19,363,363,No
fe239807-2e7c-457d-b0b2,Online,Credit Card,None,Standard,Off-Peak,19,On Time,16,24,364,364,No
81a6232e-3947-44e0-9e4a,Station,Credit Card,None,Standard,Off-Peak,12,On Time,17,1,365,365,No
c498e966-e75f-49ae-b0a0,Station,Credit Card,None,Standard,Off-Peak,5,On Time,13,19,366,366,No
6a79319c-2737-4bc7-831c,Online,Contactless,Disabled,Standard,Off-Peak,3,On Time,13,19,367,367,No
fcc0dcc2-c487-4435-a596,Online,Credit Card,None,Standard,Off-Peak,5,On Time,13,19,368,368,No
91f8d61c-0daa-4001-99cb,Online,Contactless,None,Standard,Off-Peak,11,On Time,32,8,369,369,No
06c72821-82d7-41e6-a467,Station,Contactless,None,Standard,Off-Peak,19,On Time,16,24,370,370,No
1e186a70-e957-4e66-85db,Online,Contactless,None,Standard,Off-Peak,12,On Time,17,1,371,371,No
1bc52686-8370-4dc8-bc1d,Online,Contactless,Disabled,Standard,Advance,5,On Time,32,8,372,372,No
f3329386-edaa-4cdd-a35b,Online,Contactless,None,Standard,Off-Peak,12,On Time,17,1,373,373,No
55c2cc34-2646-47c0-a6ad,Online,Contactless,None,Standard,Off-Peak,12,On Time,17,1,374,374,No
c1e45d63-af0f-4a60-bcc5,Online,Contactless,Disabled,Standard,Off-Peak,8,On Time,32,8,375,375,No
0dc70844-9c59-43d2-9c10,Online,Credit Card,None,Standard,Off-Peak,5,On Time,13,19,376,376,No
66eaf403-c958-4175-a894,Online,Contactless,None,Standard,Advance,3,On Time,13,19,377,377,No
17d811d3-29e1-4c47-a947,Station,Credit Card,Disabled,Standard,Off-Peak,13,On Time,16,24,378,378,No
90f7c22d-107e-43c2-9e09,Station,Credit Card,None,Standard,Advance,3,On Time,13,19,379,379,No
6b1728ed-2821-46b8-9b19,Station,Contactless,None,Standard,Off-Peak,50,On Time,1,24,380,380,No
0567ec14-6dac-4644-959c,Station,Credit Card,None,Standard,Off-Peak,11,Delayed,32,8,381,381,No
cd046d0a-8cfd-4268-96c6,Online,Contactless,None,Standard,Off-Peak,59,On Time,32,1,382,382,No
1518fb39-b0ba-4754-b56b,Online,Credit Card,None,Standard,Off-Peak,5,On Time,13,19,383,383,No
29d1c23e-7f88-4ad1-a0ce,Station,Contactless,Adult,Standard,Off-Peak,7,Cancelled,14,1,384,384,No
f080cf8c-2492-4811-9c20,Station,Contactless,Adult,Standard,Off-Peak,7,Cancelled,14,1,385,385,Yes
0531f876-553e-4909-a85b,Online,Contactless,None,Standard,Advance,3,On Time,13,19,386,386,No
f8de02ad-371e-426c-ae38,Station,Credit Card,None,First Class,Advance,54,On Time,17,1,387,387,No
aea7454b-943b-49f3-962a,Online,Contactless,None,Standard,Advance,8,Cancelled,32,8,388,388,Yes
212bf102-2ea5-4bce-bd23,Online,Credit Card,None,Standard,Advance,3,On Time,13,19,389,389,No
3495b8f6-e3ff-4daf-a8f3,Online,Contactless,None,Standard,Off-Peak,4,On Time,19,13,390,390,No
f971842e-dfcc-47a2-a3f0,Online,Contactless,None,Standard,Off-Peak,53,On Time,15,32,391,391,No
6753133a-02af-4fcf-b4c7,Station,Contactless,None,First Class,Off-Peak,15,On Time,13,19,392,392,No
fb88ade6-a7f3-4ec6-94f2,Online,Credit Card,None,Standard,Advance,3,On Time,13,19,393,393,No
38a3ccd5-1c43-4ba0-8626,Online,Credit Card,None,Standard,Advance,7,On Time,14,1,394,394,No
23f86f27-ca63-4eef-8f39,Online,Credit Card,None,Standard,Advance,3,On Time,13,19,395,395,No
a4612035-a54d-44ff-b829,Online,Contactless,None,Standard,Anytime,70,On Time,15,32,396,396,No
f446163b-b565-4660-a0e8,Online,Debit Card,Senior,Standard,Anytime,5,On Time,24,6,397,397,No
b8b45a91-70c8-4132-8ea1,Online,Debit Card,Senior,Standard,Anytime,7,On Time,24,22,398,398,No
3b161471-6e85-4432-8768,Online,Credit Card,Senior,Standard,Anytime,3,Cancelled,19,13,399,399,No
86126d2b-7212-4848-b1f6,Station,Contactless,None,Standard,Anytime,70,On Time,15,32,400,400,No
6a7a0e6e-8988-4ee4-b041,Online,Credit Card,Senior,Standard,Anytime,3,Cancelled,19,13,401,401,No
6a574cfe-c92c-46a5-a7d6,Online,Credit Card,Disabled,Standard,Anytime,7,On Time,32,7,402,402,No
4d167913-96de-49f1-88b2,Online,Credit Card,Disabled,First Class,Anytime,78,On Time,1,17,403,403,No
d4b7a9ec-5453-42c3-b0a9,Station,Contactless,None,Standard,Anytime,13,On Time,14,1,404,404,No
c37714cb-dc95-4725-8cf9,Online,Credit Card,Disabled,Standard,Anytime,7,On Time,32,7,405,405,No
67a17c4d-4c31-408b-9db1,Online,Contactless,Senior,Standard,Anytime,29,On Time,1,17,406,406,No
ecec24b3-4fab-44a6-b755,Online,Contactless,None,Standard,Anytime,5,On Time,19,13,407,407,No
06fe01e3-07a8-48b6-9567,Online,Contactless,None,Standard,Anytime,25,On Time,16,24,408,408,No
e4d1d0b1-e782-47bf-96eb,Station,Credit Card,None,Standard,Anytime,6,On Time,13,19,409,409,No
ab221293-807c-48a1-851c,Station,Credit Card,None,Standard,Anytime,6,On Time,13,19,410,410,No
da1454c1-5cf7-4570-9cd1,Online,Contactless,None,Standard,Advance,7,On Time,14,1,411,411,No
b73bc468-2949-403e-885d,Online,Credit Card,None,Standard,Anytime,44,On Time,1,17,412,412,No
3b06126d-25aa-4cf5-a6a9,Online,Contactless,None,Standard,Advance,35,On Time,15,32,413,413,No
7ec081d9-562f-47ae-b507,Online,Credit Card,None,Standard,Anytime,13,On Time,14,1,414,414,No
0a5d1eb8-0010-4e29-a37c,Station,Contactless,Adult,Standard,Advance,4,On Time,14,1,415,415,No
b5333cc5-c93c-4636-8716,Online,Credit Card,None,Standard,Advance,86,On Time,19,16,416,416,No
63be4bf9-6aea-4ae6-9075,Online,Credit Card,None,Standard,Anytime,18,On Time,24,27,417,417,No
c8622e35-5c3c-4bea-9d7d,Online,Credit Card,None,Standard,Anytime,18,On Time,24,27,418,418,No
7acf8217-c84f-4c28-a6fc,Online,Credit Card,None,Standard,Anytime,70,On Time,15,32,419,419,No
65706c68-9a7b-4029-ad1d,Online,Credit Card,None,Standard,Advance,22,On Time,1,17,420,420,No
17b0c64f-f700-4cb1-bbfb,Station,Contactless,None,Standard,Anytime,6,On Time,13,19,421,421,No
6d6bbf58-b391-4e23-85ce,Online,Credit Card,Disabled,Standard,Anytime,7,On Time,32,7,422,422,No
46966df4-a34c-40dc-ac29,Online,Credit Card,None,Standard,Anytime,18,On Time,24,27,423,423,No
a8a138db-2051-4a78-9e9b,Online,Credit Card,None,Standard,Anytime,18,On Time,24,27,424,424,No
74b42e83-6f47-41ce-9aaa,Online,Contactless,None,Standard,Anytime,13,On Time,14,1,425,425,No
01e30b75-e89b-4f04-8c77,Online,Contactless,None,Standard,Anytime,13,On Time,14,1,426,426,No
82f48ef5-29ef-41c9-98dc,Online,Credit Card,Disabled,Standard,Anytime,95,On Time,14,19,427,427,No
7c7abfc7-41c0-48f4-b9a1,Station,Credit Card,None,Standard,Anytime,151,Delayed,13,14,428,428,No
19550585-bfed-41a9-a8c8,Station,Credit Card,None,Standard,Anytime,151,Delayed,13,14,429,429,No
7e4ebb6e-e31b-4120-99c3,Station,Credit Card,None,Standard,Anytime,151,Delayed,13,14,430,430,No
5cc76758-2910-4f47-bdf8,Station,Credit Card,None,Standard,Anytime,151,Delayed,13,14,431,431,No
019b9ece-34fc-4c6d-8884,Online,Contactless,None,Standard,Anytime,11,On Time,1,13,432,432,No
4761292b-61d3-48d5-a03d,Online,Credit Card,Disabled,First Class,Anytime,144,On Time,14,19,433,433,No
62075eb6-e568-4c0e-94e5,Online,Credit Card,Adult,Standard,Anytime,11,On Time,17,1,434,434,No
017ba850-93f7-4abd-84cf,Station,Contactless,None,First Class,Anytime,19,On Time,19,13,435,435,No
114de5dc-e2d9-4be1-b708,Online,Credit Card,Adult,Standard,Anytime,17,On Time,16,24,436,436,No
32aa5425-dc6b-4043-8e63,Online,Credit Card,None,Standard,Anytime,70,On Time,15,32,437,437,No
55f855ca-f5e4-41cc-9137,Station,Credit Card,Adult,Standard,Advance,43,On Time,15,13,438,438,No
bb28209f-3487-460e-a099,Online,Credit Card,None,First Class,Anytime,54,On Time,16,24,439,439,No
45653aa8-e1af-4de7-81f2,Online,Credit Card,None,Standard,Anytime,35,On Time,16,22,440,440,No
410b723e-da3b-473b-8a66,Online,Credit Card,None,First Class,Anytime,54,On Time,16,24,441,441,No
886e5232-c932-4f1b-b804,Online,Credit Card,None,First Class,Anytime,114,On Time,15,32,442,442,No
4232e0b9-4bc5-4919-8635,Online,Credit Card,None,Standard,Anytime,35,On Time,16,22,443,443,No
7dba25ab-9126-4a42-b38f,Online,Credit Card,None,Standard,Anytime,25,On Time,16,24,444,444,No
271c72c3-3bf9-4cf8-bfbe,Station,Contactless,Adult,Standard,Advance,2,Delayed,13,19,445,445,No
cf8a0aa3-6218-439e-b093,Online,Contactless,None,Standard,Anytime,25,On Time,16,24,446,446,No
96f4660d-6f44-4a37-81b3,Online,Contactless,None,First Class,Anytime,54,On Time,16,24,447,447,No
4c432a85-cc1e-4c04-a4f2,Online,Credit Card,None,Standard,Anytime,25,On Time,16,24,448,448,No
c20c553d-99d7-4b76-a3c2,Online,Credit Card,None,Standard,Anytime,25,On Time,16,24,449,449,No
cfce868b-b4e2-47e1-a504,Online,Credit Card,None,Standard,Anytime,35,On Time,16,22,450,450,No
5cd3b6b4-a3ac-4ed0-a3ec,Online,Credit Card,Adult,Standard,Off-Peak,3,On Time,13,19,451,451,No
058ffd0f-156a-4c0a-9433,Online,Credit Card,Senior,First Class,Advance,6,On Time,19,13,452,452,No
9e5cd84c-1f56-4039-9446,Online,Debit Card,Senior,First Class,Advance,18,On Time,16,24,453,453,No
a4b0be49-f115-48ff-b2c7,Online,Debit Card,Senior,Standard,Advance,8,On Time,16,24,454,454,No
4118f0a3-5750-4d54-9087,Online,Contactless,Disabled,Standard,Anytime,48,On Time,15,10,455,455,No
6eae4dce-b911-4ea9-bf4f,Online,Debit Card,Senior,Standard,Advance,8,On Time,16,24,456,456,No
5b0ea94a-c21d-44d5-8cf4,Online,Contactless,Disabled,Standard,Anytime,48,On Time,15,10,457,457,No
cfd4f7da-81a2-4266-98a6,Online,Credit Card,Senior,Standard,Advance,2,On Time,19,13,458,458,No
cf4d19bf-9124-45fb-b45d,Online,Credit Card,Senior,Standard,Advance,2,On Time,19,13,459,459,No
c5f4d284-970d-4bc4-9d4f,Online,Debit Card,None,Standard,Advance,72,Cancelled,14,19,460,460,Yes
f2ffb9c6-011c-419e-86de,Online,Credit Card,Disabled,Standard,Advance,15,On Time,1,17,461,461,No
6ccae23a-ecd7-402d-a645,Online,Credit Card,Disabled,Standard,Advance,4,On Time,32,7,462,462,No
daf89971-49ef-43dd-abff,Online,Credit Card,None,Standard,Advance,7,On Time,1,21,463,463,No
d2d161c9-a637-4f64-bfe4,Online,Credit Card,None,Standard,Advance,8,On Time,17,1,464,464,No
64e9f716-8af3-4077-96be,Station,Credit Card,None,Standard,Advance,8,On Time,17,1,465,465,No
686ac892-1465-4109-97f6,Online,Credit Card,None,Standard,Advance,3,On Time,13,19,466,466,No
e99129b3-ee54-4597-be12,Online,Credit Card,None,Standard,Advance,18,On Time,16,22,467,467,No
8a09d4a5-7406-4ad0-8195,Online,Credit Card,None,Standard,Advance,18,On Time,16,22,468,468,No
3d27f83f-3c99-493e-94de,Online,Credit Card,None,Standard,Advance,13,On Time,16,24,469,469,No
425a70d4-c002-4c04-a590,Online,Credit Card,None,Standard,Advance,13,On Time,16,24,470,470,No
68f92774-cc4e-4905-9ca9,Online,Credit Card,None,Standard,Advance,35,On Time,15,32,471,471,No
a596712c-9624-4102-b809,Station,Credit Card,None,First Class,Off-Peak,14,On Time,19,13,472,472,No
fa3a5321-e4cd-437c-82c6,Online,Credit Card,None,Standard,Advance,3,On Time,16,18,473,473,No
397ac178-4ac4-45ca-ada8,Online,Credit Card,None,Standard,Advance,7,On Time,14,1,474,474,No
