Transaction ID,Purchase Type,Payment Method,Railcard,Ticket Class,Ticket Type,Price,Departure Station ID,Arrival Station ID,Time ID,Journey Status,Journey ID
582b76f0-f478-4cc1-862a,Online,Credit Card,,Standard,Anytime,10,7,19,,On Time,
fbb8bee6-2b89-4457-9f63,Online,Credit Card,,Standard,Anytime,10,7,14,,On Time,
dd908732-c44e-4daa-b5ad,Online,Credit Card,Disabled,Standard,Anytime,43,8,17,,On Time,
48ce0a31-8ab0-48a7-998a,Station,Contactless,,Standard,Advance,13,1,10,,On Time,
5e1f14ce-b70f-4a12-b392,Online,Contactless,,Standard,Anytime,5,6,3,,On Time,
6fb89c64-1269-461c-a4ad,Online,Credit Card,,Standard,Anytime,143,4,6,,On Time,
21bb3c7a-db15-404d-883a,Online,Credit Card,Senior,Standard,Anytime,11,3,25,,On Time,
cfcfca9b-e148-4f3b-bbb3,Online,Credit Card,,Standard,Anytime,16,8,7,,On Time,
ccc29bd4-1ab1-47ec-9315,Online,Credit Card,Disabled,Standard,Anytime,43,8,17,,On Time,
dbb89bfc-d793-4099-917b,Station,Credit Card,Adult,Standard,Advance,8,1,10,,On Time,
b953a242-eeba-4f71-bea8,Station,Credit Card,Adult,Standard,Advance,4,4,7,,On Time,
391c4295-8aea-42af-8a59,Station,Contactless,Senior,Standard,Advance,2,6,3,,On Time,
58604900-adba-4779-ab4c,Station,Credit Card,Adult,Standard,Advance,4,4,7,,On Time,
264ff96c-2812-4e35-aaa3,Station,Credit Card,Adult,Standard,Advance,4,4,7,,On Time,
99f9915e-4a0f-406b-9ff8,Station,Credit Card,Adult,Standard,Advance,23,2,5,,On Time,
bd049837-bd96-43a3-8edc,Station,Credit Card,,Standard,Off-Peak,12,8,7,,On Time,
8ebbc008-89ff-49a0-b638,Online,Credit Card,,Standard,Advance,35,2,5,,On Time,
d255a68d-6954-45c5-81b2,Online,Contactless,Adult,Standard,Advance,7,7,6,,On Time,
7750ceff-18b3-4ad4-a4a8,Online,Contactless,Adult,Standard,Advance,7,3,18,,On Time,
2cd83c85-e18e-4ac5-a1ab,Station,Contactless,,Standard,Off-Peak,53,2,5,,On Time,
d5b722f0-f4b8-4a89-938d,Online,Contactless,Adult,First Class,Advance,90,6,2,,On Time,
78622bcb-5883-424c-8456,Station,Debit Card,Adult,Standard,Advance,50,3,4,,Delayed,
91d2949b-2775-48dd-9e5c,Online,Contactless,Adult,Standard,Advance,7,3,18,,On Time,
173bd4f3-f0e3-4749-8789,Online,Credit Card,Senior,Standard,Anytime,31,8,26,,On Time,
122d9a5e-62aa-4497-b37a,Online,Credit Card,,First Class,Off-Peak,15,3,6,,On Time,
1d47f930-eaae-4165-a952,Online,Credit Card,Senior,Standard,Anytime,3,6,3,,On Time,
713cdb77-c687-4856-88df,Online,Credit Card,,Standard,Advance,35,2,5,,On Time,
cef18e53-4f69-4c6a-add8,Station,Credit Card,,Standard,Off-Peak,5,3,6,,On Time,
b0fdd405-e4c0-48c3-b17f,Online,Contactless,,Standard,Advance,35,2,5,,On Time,
2c69c435-871b-47c7-bbd6,Station,Credit Card,,Standard,Advance,3,6,3,,On Time,
536d3b6e-c26b-42d3-b646,Online,Contactless,,Standard,Advance,7,4,7,,On Time,
7e639e22-2fae-47fc-a1b5,Online,Credit Card,,Standard,Advance,35,2,5,,On Time,
d4b2d8fd-5c59-4149-a12a,Station,Credit Card,,Standard,Off-Peak,4,6,3,,On Time,
db1d5f5f-cc3a-4e99-b6f7,Station,Credit Card,Adult,Standard,Off-Peak,65,2,3,,On Time,
1897c96a-7cef-46d5-829c,Station,Credit Card,,First Class,Advance,54,8,7,,On Time,
5baa75c9-8ab8-4eac-9998,Station,Credit Card,,First Class,Advance,10,6,3,,On Time,
a2942ba2-1716-42fb-adfd,Online,Credit Card,,Standard,Advance,9,10,21,,On Time,
90b3ba92-9285-4996-950f,Online,Credit Card,Senior,Standard,Advance,2,6,3,,Cancelled,
f3c972f6-b6df-489b-b520,Station,Credit Card,,Standard,Advance,3,6,3,,On Time,
9e7c91a5-a468-46c5-b635,Station,Credit Card,Adult,Standard,Advance,4,4,7,,Cancelled,
72cbda73-ffad-4bf7-badd,Online,Contactless,,Standard,Advance,13,1,10,,On Time,
2c1dbc6e-0364-4c3b-8da4,Station,Credit Card,Adult,Standard,Off-Peak,3,3,6,,On Time,
4004c35d-5716-4d69-b738,Online,Credit Card,Adult,Standard,Advance,2,3,6,,On Time,
62433acd-5ccf-4593-913f,Station,Credit Card,Adult,Standard,Off-Peak,3,3,6,,On Time,
22a24b9c-04e7-4405-bf64,Station,Contactless,Adult,Standard,Advance,23,2,5,,On Time,
3660bdd2-0f12-4cec-a1e5,Station,Credit Card,,Standard,Off-Peak,10,4,7,,Cancelled,
452320e9-a181-4457-821d,Online,Credit Card,,Standard,Advance,8,8,7,,On Time,
6c3f6019-5cc0-410e-9718,Online,Contactless,,Standard,Advance,3,6,3,,Cancelled,
366a7d66-c45f-4ccc-bb60,Online,Credit Card,,Standard,Advance,5,7,14,,On Time,
93d61511-514a-4285-942f,Online,Credit Card,,Standard,Advance,8,8,7,,On Time,
09ec498e-f883-4b1d-8613,Online,Contactless,,Standard,Advance,3,6,3,,Cancelled,
85afb298-b6c1-44aa-a61e,Online,Credit Card,,Standard,Advance,7,7,27,,On Time,
f526d406-784e-49d0-8d75,Online,Credit Card,,Standard,Advance,8,8,7,,On Time,
534764eb-85fc-458b-a3b1,Online,Contactless,,Standard,Advance,3,6,3,,Cancelled,
230ee644-c371-4e7e-84f2,Online,Credit Card,,Standard,Advance,7,7,27,,On Time,
78b80c75-2301-4630-ba35,Online,Credit Card,,Standard,Advance,7,7,27,,On Time,
2fc5f111-0ca8-4dfc-8c9e,Station,Credit Card,Adult,Standard,Advance,48,4,6,,On Time,
1cc61966-096e-4d61-99bc,Station,Contactless,,Standard,Advance,35,2,5,,On Time,
c8e25d93-57e1-4f7a-9de7,Station,Credit Card,Adult,Standard,Advance,5,8,7,,On Time,
1a5dd49a-797b-45f5-a069,Station,Contactless,,Standard,Advance,13,1,10,,On Time,
81e4e71f-be80-4d74-8ff4,Station,Credit Card,,Standard,Advance,5,7,19,,On Time,
4f15139a-54fc-4a07-86cb,Station,Credit Card,Adult,Standard,Advance,5,8,7,,On Time,
937e4e1c-1957-4dd6-b8d3,Station,Credit Card,Adult,Standard,Advance,5,8,7,,On Time,
1d2542c0-aef8-4832-be6b,Station,Contactless,,Standard,Off-Peak,53,2,5,,On Time,
10f41afb-726c-4987-8f9d,Station,Credit Card,,Standard,Off-Peak,53,2,5,,On Time,
76dedd95-555b-41c7-9af6,Station,Credit Card,,Standard,Advance,3,6,3,,On Time,
68b980f0-a503-4757-9825,Station,Contactless,,Standard,Advance,35,2,5,,On Time,
3412a754-58fa-412d-8aaf,Station,Credit Card,,Standard,Advance,13,1,10,,On Time,
5e89f81d-2fac-4c5d-9881,Online,Credit Card,,Standard,Advance,13,1,10,,On Time,
6dcd8ac4-ceee-4ab9-9867,Station,Credit Card,,Standard,Advance,13,1,10,,On Time,
a6a5efe1-c9a2-4a4c-810f,Station,Credit Card,,Standard,Advance,13,1,10,,On Time,
effd6adf-ce04-4a82-9fb8,Station,Credit Card,,Standard,Advance,3,6,3,,On Time,
59a63de6-6aa9-47c7-8ad5,Online,Credit Card,,Standard,Advance,3,3,6,,On Time,
7f754385-cadf-4f4b-8558,Station,Credit Card,,Standard,Advance,3,6,3,,On Time,
9c1b6dbb-dcfe-496d-b59d,Online,Contactless,Adult,First Class,Advance,6,6,3,,On Time,
ba4c093e-bef3-41f3-b6ef,Station,Credit Card,Adult,First Class,Advance,39,7,8,,Cancelled,
fd3cf210-beac-4105-a700,Station,Credit Card,,Standard,Advance,13,1,10,,On Time,
3e5e367a-39a6-4d60-8c3f,Station,Contactless,,Standard,Advance,3,3,6,,On Time,
b21a09c6-17b7-4668-a6c1,Online,Contactless,,First Class,Advance,57,2,5,,On Time,
b48a62ca-1538-4b1e-8802,Station,Credit Card,Adult,Standard,Advance,2,3,6,,On Time,
dbcb4430-e012-42e2-9dfb,Station,Contactless,,Standard,Advance,3,3,6,,On Time,
a64482b2-f885-415b-bea4,Station,Credit Card,Adult,Standard,Advance,2,3,6,,On Time,
929c1f5a-5091-404c-8833,Station,Credit Card,,Standard,Advance,13,1,10,,On Time,
4c719ce1-40ee-410f-8075,Station,Contactless,,Standard,Advance,7,4,7,,On Time,
9a799e74-426b-4c39-9f93,Station,Credit Card,,Standard,Off-Peak,5,3,6,,On Time,
36484589-5a32-4b61-bd71,Online,Contactless,,Standard,Off-Peak,107,4,6,,On Time,
fe239807-2e7c-457d-b0b2,Online,Credit Card,,Standard,Off-Peak,19,1,10,,On Time,
81a6232e-3947-44e0-9e4a,Station,Credit Card,,Standard,Off-Peak,12,8,7,,On Time,
c498e966-e75f-49ae-b0a0,Station,Credit Card,,Standard,Off-Peak,5,3,6,,On Time,
6a79319c-2737-4bc7-831c,Online,Contactless,Disabled,Standard,Off-Peak,3,3,6,,On Time,
fcc0dcc2-c487-4435-a596,Online,Credit Card,,Standard,Off-Peak,5,3,6,,On Time,
91f8d61c-0daa-4001-99cb,Online,Contactless,,Standard,Off-Peak,11,5,13,,On Time,
06c72821-82d7-41e6-a467,Station,Contactless,,Standard,Off-Peak,19,1,10,,On Time,
1e186a70-e957-4e66-85db,Online,Contactless,,Standard,Off-Peak,12,8,7,,On Time,
1bc52686-8370-4dc8-bc1d,Online,Contactless,Disabled,Standard,Advance,5,5,13,,On Time,
f3329386-edaa-4cdd-a35b,Online,Contactless,,Standard,Off-Peak,12,8,7,,On Time,
55c2cc34-2646-47c0-a6ad,Online,Contactless,,Standard,Off-Peak,12,8,7,,On Time,
c1e45d63-af0f-4a60-bcc5,Online,Contactless,Disabled,Standard,Off-Peak,8,5,13,,On Time,
0dc70844-9c59-43d2-9c10,Online,Credit Card,,Standard,Off-Peak,5,3,6,,On Time,
66eaf403-c958-4175-a894,Online,Contactless,,Standard,Advance,3,3,6,,On Time,
17d811d3-29e1-4c47-a947,Station,Credit Card,Disabled,Standard,Off-Peak,13,1,10,,On Time,
90f7c22d-107e-43c2-9e09,Station,Credit Card,,Standard,Advance,3,3,6,,On Time,
6b1728ed-2821-46b8-9b19,Station,Contactless,,Standard,Off-Peak,50,7,10,,On Time,
0567ec14-6dac-4644-959c,Station,Credit Card,,Standard,Off-Peak,11,5,13,,Delayed,
cd046d0a-8cfd-4268-96c6,Online,Contactless,,Standard,Off-Peak,59,5,7,,On Time,
1518fb39-b0ba-4754-b56b,Online,Credit Card,,Standard,Off-Peak,5,3,6,,On Time,
29d1c23e-7f88-4ad1-a0ce,Station,Contactless,Adult,Standard,Off-Peak,7,4,7,,Cancelled,
f080cf8c-2492-4811-9c20,Station,Contactless,Adult,Standard,Off-Peak,7,4,7,,Cancelled,
0531f876-553e-4909-a85b,Online,Contactless,,Standard,Advance,3,3,6,,On Time,
f8de02ad-371e-426c-ae38,Station,Credit Card,,First Class,Advance,54,8,7,,On Time,
aea7454b-943b-49f3-962a,Online,Contactless,,Standard,Advance,8,5,13,,Cancelled,
212bf102-2ea5-4bce-bd23,Online,Credit Card,,Standard,Advance,3,3,6,,On Time,
3495b8f6-e3ff-4daf-a8f3,Online,Contactless,,Standard,Off-Peak,4,6,3,,On Time,
f971842e-dfcc-47a2-a3f0,Online,Contactless,,Standard,Off-Peak,53,2,5,,On Time,
6753133a-02af-4fcf-b4c7,Station,Contactless,,First Class,Off-Peak,15,3,6,,On Time,
fb88ade6-a7f3-4ec6-94f2,Online,Credit Card,,Standard,Advance,3,3,6,,On Time,
38a3ccd5-1c43-4ba0-8626,Online,Credit Card,,Standard,Advance,7,4,7,,On Time,
23f86f27-ca63-4eef-8f39,Online,Credit Card,,Standard,Advance,3,3,6,,On Time,
a4612035-a54d-44ff-b829,Online,Contactless,,Standard,Anytime,70,2,5,,On Time,
f446163b-b565-4660-a0e8,Online,Debit Card,Senior,Standard,Anytime,5,10,28,,On Time,
b8b45a91-70c8-4132-8ea1,Online,Debit Card,Senior,Standard,Anytime,7,10,9,,On Time,
3b161471-6e85-4432-8768,Online,Credit Card,Senior,Standard,Anytime,3,6,3,,Cancelled,
86126d2b-7212-4848-b1f6,Station,Contactless,,Standard,Anytime,70,2,5,,On Time,
6a7a0e6e-8988-4ee4-b041,Online,Credit Card,Senior,Standard,Anytime,3,6,3,,Cancelled,
6a574cfe-c92c-46a5-a7d6,Online,Credit Card,Disabled,Standard,Anytime,7,5,20,,On Time,
4d167913-96de-49f1-88b2,Online,Credit Card,Disabled,First Class,Anytime,78,7,8,,On Time,
d4b7a9ec-5453-42c3-b0a9,Station,Contactless,,Standard,Anytime,13,4,7,,On Time,
c37714cb-dc95-4725-8cf9,Online,Credit Card,Disabled,Standard,Anytime,7,5,20,,On Time,
67a17c4d-4c31-408b-9db1,Online,Contactless,Senior,Standard,Anytime,29,7,8,,On Time,
ecec24b3-4fab-44a6-b755,Online,Contactless,,Standard,Anytime,5,6,3,,On Time,
06fe01e3-07a8-48b6-9567,Online,Contactless,,Standard,Anytime,25,1,10,,On Time,
e4d1d0b1-e782-47bf-96eb,Station,Credit Card,,Standard,Anytime,6,3,6,,On Time,
ab221293-807c-48a1-851c,Station,Credit Card,,Standard,Anytime,6,3,6,,On Time,
da1454c1-5cf7-4570-9cd1,Online,Contactless,,Standard,Advance,7,4,7,,On Time,
b73bc468-2949-403e-885d,Online,Credit Card,,Standard,Anytime,44,7,8,,On Time,
3b06126d-25aa-4cf5-a6a9,Online,Contactless,,Standard,Advance,35,2,5,,On Time,
7ec081d9-562f-47ae-b507,Online,Credit Card,,Standard,Anytime,13,4,7,,On Time,
0a5d1eb8-0010-4e29-a37c,Station,Contactless,Adult,Standard,Advance,4,4,7,,On Time,
b5333cc5-c93c-4636-8716,Online,Credit Card,,Standard,Advance,86,6,1,,On Time,
63be4bf9-6aea-4ae6-9075,Online,Credit Card,,Standard,Anytime,18,10,21,,On Time,
c8622e35-5c3c-4bea-9d7d,Online,Credit Card,,Standard,Anytime,18,10,21,,On Time,
7acf8217-c84f-4c28-a6fc,Online,Credit Card,,Standard,Anytime,70,2,5,,On Time,
65706c68-9a7b-4029-ad1d,Online,Credit Card,,Standard,Advance,22,7,8,,On Time,
17b0c64f-f700-4cb1-bbfb,Station,Contactless,,Standard,Anytime,6,3,6,,On Time,
6d6bbf58-b391-4e23-85ce,Online,Credit Card,Disabled,Standard,Anytime,7,5,20,,On Time,
46966df4-a34c-40dc-ac29,Online,Credit Card,,Standard,Anytime,18,10,21,,On Time,
a8a138db-2051-4a78-9e9b,Online,Credit Card,,Standard,Anytime,18,10,21,,On Time,
74b42e83-6f47-41ce-9aaa,Online,Contactless,,Standard,Anytime,13,4,7,,On Time,
01e30b75-e89b-4f04-8c77,Online,Contactless,,Standard,Anytime,13,4,7,,On Time,
82f48ef5-29ef-41c9-98dc,Online,Credit Card,Disabled,Standard,Anytime,95,4,6,,On Time,
7c7abfc7-41c0-48f4-b9a1,Station,Credit Card,,Standard,Anytime,151,3,4,,Delayed,
19550585-bfed-41a9-a8c8,Station,Credit Card,,Standard,Anytime,151,3,4,,Delayed,
7e4ebb6e-e31b-4120-99c3,Station,Credit Card,,Standard,Anytime,151,3,4,,Delayed,
5cc76758-2910-4f47-bdf8,Station,Credit Card,,Standard,Anytime,151,3,4,,Delayed,
019b9ece-34fc-4c6d-8884,Online,Contactless,,Standard,Anytime,11,7,3,,On Time,
4761292b-61d3-48d5-a03d,Online,Credit Card,Disabled,First Class,Anytime,144,4,6,,On Time,
62075eb6-e568-4c0e-94e5,Online,Credit Card,Adult,Standard,Anytime,11,8,7,,On Time,
017ba850-93f7-4abd-84cf,Station,Contactless,,First Class,Anytime,19,6,3,,On Time,
114de5dc-e2d9-4be1-b708,Online,Credit Card,Adult,Standard,Anytime,17,1,10,,On Time,
32aa5425-dc6b-4043-8e63,Online,Credit Card,,Standard,Anytime,70,2,5,,On Time,
55f855ca-f5e4-41cc-9137,Station,Credit Card,Adult,Standard,Advance,43,2,3,,On Time,
bb28209f-3487-460e-a099,Online,Credit Card,,First Class,Anytime,54,1,10,,On Time,
45653aa8-e1af-4de7-81f2,Online,Credit Card,,Standard,Anytime,35,1,9,,On Time,
410b723e-da3b-473b-8a66,Online,Credit Card,,First Class,Anytime,54,1,10,,On Time,
886e5232-c932-4f1b-b804,Online,Credit Card,,First Class,Anytime,114,2,5,,On Time,
4232e0b9-4bc5-4919-8635,Online,Credit Card,,Standard,Anytime,35,1,9,,On Time,
7dba25ab-9126-4a42-b38f,Online,Credit Card,,Standard,Anytime,25,1,10,,On Time,
271c72c3-3bf9-4cf8-bfbe,Station,Contactless,Adult,Standard,Advance,2,3,6,,Delayed,
cf8a0aa3-6218-439e-b093,Online,Contactless,,Standard,Anytime,25,1,10,,On Time,
96f4660d-6f44-4a37-81b3,Online,Contactless,,First Class,Anytime,54,1,10,,On Time,
4c432a85-cc1e-4c04-a4f2,Online,Credit Card,,Standard,Anytime,25,1,10,,On Time,
c20c553d-99d7-4b76-a3c2,Online,Credit Card,,Standard,Anytime,25,1,10,,On Time,
cfce868b-b4e2-47e1-a504,Online,Credit Card,,Standard,Anytime,35,1,9,,On Time,
5cd3b6b4-a3ac-4ed0-a3ec,Online,Credit Card,Adult,Standard,Off-Peak,3,3,6,,On Time,
058ffd0f-156a-4c0a-9433,Online,Credit Card,Senior,First Class,Advance,6,6,3,,On Time,
9e5cd84c-1f56-4039-9446,Online,Debit Card,Senior,First Class,Advance,18,1,10,,On Time,
a4b0be49-f115-48ff-b2c7,Online,Debit Card,Senior,Standard,Advance,8,1,10,,On Time,
4118f0a3-5750-4d54-9087,Online,Contactless,Disabled,Standard,Anytime,48,2,11,,On Time,
6eae4dce-b911-4ea9-bf4f,Online,Debit Card,Senior,Standard,Advance,8,1,10,,On Time,
5b0ea94a-c21d-44d5-8cf4,Online,Contactless,Disabled,Standard,Anytime,48,2,11,,On Time,
cfd4f7da-81a2-4266-98a6,Online,Credit Card,Senior,Standard,Advance,2,6,3,,On Time,
cf4d19bf-9124-45fb-b45d,Online,Credit Card,Senior,Standard,Advance,2,6,3,,On Time,
c5f4d284-970d-4bc4-9d4f,Online,Debit Card,,Standard,Advance,72,4,6,,Cancelled,
f2ffb9c6-011c-419e-86de,Online,Credit Card,Disabled,Standard,Advance,15,7,8,,On Time,
6ccae23a-ecd7-402d-a645,Online,Credit Card,Disabled,Standard,Advance,4,5,20,,On Time,
daf89971-49ef-43dd-abff,Online,Credit Card,,Standard,Advance,7,7,27,,On Time,
d2d161c9-a637-4f64-bfe4,Online,Credit Card,,Standard,Advance,8,8,7,,On Time,
64e9f716-8af3-4077-96be,Station,Credit Card,,Standard,Advance,8,8,7,,On Time,
686ac892-1465-4109-97f6,Online,Credit Card,,Standard,Advance,3,3,6,,On Time,
e99129b3-ee54-4597-be12,Online,Credit Card,,Standard,Advance,18,1,9,,On Time,
8a09d4a5-7406-4ad0-8195,Online,Credit Card,,Standard,Advance,18,1,9,,On Time,
3d27f83f-3c99-493e-94de,Online,Credit Card,,Standard,Advance,13,1,10,,On Time,
425a70d4-c002-4c04-a590,Online,Credit Card,,Standard,Advance,13,1,10,,On Time,
68f92774-cc4e-4905-9ca9,Online,Credit Card,,Standard,Advance,35,2,5,,On Time,
a596712c-9624-4102-b809,Station,Credit Card,,First Class,Off-Peak,14,6,3,,On Time,
fa3a5321-e4cd-437c-82c6,Online,Credit Card,,Standard,Advance,3,1,15,,On Time,
397ac178-4ac4-45ca-ada8,Online,Credit Card,,Standard,Advance,7,4,7,,On Time,
8baa90b2-dc44-4195-b751,Online,Credit Card,,Standard,Advance,35,2,5,,Cancelled,
1ab64003-424c-46bc-b316,Station,Contactless,,Standard,Off-Peak,10,4,7,,On Time,
8e53772f-80ad-4944-b564,Online,Credit Card,,Standard,Advance,8,8,7,,On Time,
87df55d2-5c6a-4fa2-93b1,Station,Contactless,Senior,First Class,Off-Peak,52,4,7,,On Time,
eb2a01ab-7a86-4a27-a78d,Station,Credit Card,,Standard,Advance,76,3,4,,Cancelled,
4f4725f0-9b28-4d8b-82b0,Online,Contactless,,Standard,Off-Peak,12,8,7,,On Time,
c2b0b7b8-2ceb-4d7f-ab33,Station,Credit Card,,Standard,Advance,76,3,4,,Cancelled,
291516f8-f57b-4720-8d12,Online,Credit Card,Disabled,Standard,Advance,48,4,6,,On Time,
b78aabf0-1eb2-43c4-b305,Station,Credit Card,,Standard,Advance,76,3,4,,Cancelled,
6c0f1e83-dccd-461b-9e1b,Station,Contactless,,Standard,Off-Peak,4,6,3,,Delayed,
30d13533-f1be-497f-9932,Station,Credit Card,,Standard,Advance,76,3,4,,Cancelled,
11607a1f-a974-4f47-93ae,Station,Credit Card,,Standard,Advance,76,3,4,,Cancelled,
f42bae4e-3198-4c79-b588,Online,Credit Card,Disabled,Standard,Advance,48,4,6,,On Time,
cd1f20ee-c1fc-4e89-ad84,Station,Credit Card,,Standard,Advance,76,3,4,,Cancelled,
662b7a86-e0f6-42af-acf0,Station,Contactless,,Standard,Off-Peak,4,6,3,,Delayed,
b4289b5b-fc3d-463c-998c,Station,Credit Card,,First Class,Advance,118,3,4,,Cancelled,
00270144-760b-4bc3-a5f9,Station,Credit Card,Adult,Standard,Off-Peak,15,6,5,,On Time,
61d26b3b-3924-4333-be32,Online,Credit Card,Disabled,Standard,Advance,48,4,6,,On Time,
40313021-53b6-4d7d-8e2e,Online,Credit Card,,Standard,Advance,72,4,6,,On Time,
bfe1899a-b5cd-49f2-ab09,Online,Credit Card,,Standard,Off-Peak,10,4,7,,On Time,
d9655d50-a26c-4cad-9845,Online,Contactless,,Standard,Advance,13,1,10,,On Time,
87822151-5e1f-4fdf-949b,Online,Credit Card,,Standard,Off-Peak,10,4,7,,On Time,
8c14f3ce-baaf-4da0-b8ea,Station,Contactless,Adult,Standard,Advance,6,6,18,,Delayed,
cf5ca272-310f-44cc-bae4,Online,Contactless,,Standard,Advance,13,1,10,,On Time,
e9fd8be3-ad0a-4984-adea,Online,Contactless,,Standard,Off-Peak,12,8,7,,On Time,
ca41b64a-08b3-4e49-9dc7,Station,Debit Card,Adult,Standard,Off-Peak,3,3,6,,Delayed,
a37cd5da-19d3-4ce6-8f23,Online,Credit Card,,Standard,Advance,13,1,10,,On Time,
55f993d0-7899-435c-ac89,Online,Contactless,,Standard,Off-Peak,5,3,6,,On Time,
3b24c015-608c-4a74-ac99,Online,Contactless,,Standard,Advance,3,6,3,,On Time,
2fe42587-600c-4051-b6f9,Online,Credit Card,Disabled,First Class,Off-Peak,27,1,10,,Cancelled,
77cb52eb-4006-4e8e-9964,Online,Credit Card,Disabled,Standard,Off-Peak,13,1,10,,Cancelled,
c1189218-ab59-4a73-992b,Online,Credit Card,Adult,Standard,Off-Peak,3,3,6,,On Time,
6feab91a-174c-49da-8e5e,Station,Contactless,,Standard,Advance,8,8,7,,On Time,
ebdb0002-9b2f-456d-a0b9,Station,Contactless,Senior,Standard,Off-Peak,3,6,3,,On Time,
81bc165c-a0e0-4e98-a501,Station,Credit Card,,First Class,Advance,119,3,8,,On Time,
2ba52cb1-4468-4e75-b7ae,Online,Credit Card,,Standard,Off-Peak,53,2,5,,On Time,
dfcc788f-d5d3-4cb3-9a8b,Station,Contactless,,Standard,Off-Peak,19,1,10,,On Time,
b89d1a8b-be20-40a7-bd67,Online,Contactless,,Standard,Advance,8,8,7,,On Time,
7b9321ca-3b63-429c-aee0,Station,Contactless,,Standard,Off-Peak,19,1,10,,On Time,
642dd87f-9a0c-472f-b2d4,Online,Credit Card,Adult,First Class,Off-Peak,54,8,7,,On Time,
b0d009a9-84d5-4cd4-811b,Online,Contactless,,Standard,Advance,35,2,5,,On Time,
cadf874e-3c24-426a-b720,Station,Contactless,,Standard,Off-Peak,19,1,10,,On Time,
3170386c-f639-4f79-b8c3,Station,Credit Card,,Standard,Off-Peak,35,5,24,,On Time,
efae4b45-5a15-4c28-ba47,Online,Credit Card,Senior,Standard,Off-Peak,3,6,3,,On Time,
cd38673f-f07b-431b-9b03,Online,Credit Card,Disabled,First Class,Advance,18,1,10,,On Time,
bd0cee71-32c1-4def-932c,Online,Contactless,,Standard,Off-Peak,53,2,5,,On Time,
d4d418d9-1a21-4b4e-be0e,Station,Credit Card,,Standard,Off-Peak,19,1,10,,On Time,
42b97cda-a4b4-4bbc-8cb9,Online,Contactless,,Standard,Advance,8,8,7,,On Time,
5bd6bf10-da2f-4310-a3da,Station,Contactless,,Standard,Advance,35,2,5,,On Time,
87cba234-e49d-4d87-bc12,Station,Credit Card,,Standard,Advance,3,6,3,,On Time,
95b7df12-e8c2-4e4a-bd24,Online,Credit Card,Disabled,Standard,Off-Peak,7,4,7,,Cancelled,
5b8c03d2-a041-47ae-90bc,Online,Contactless,,Standard,Off-Peak,19,1,10,,On Time,
457659f6-b579-45d3-8b79,Online,Credit Card,Adult,Standard,Off-Peak,8,8,7,,On Time,
8945d671-916e-4122-94da,Station,Contactless,,Standard,Off-Peak,53,2,5,,On Time,
aed0b97d-496c-4d24-aed0,Station,Credit Card,,First Class,Anytime,114,2,5,,On Time,
d3174170-5ccd-4a04-9c47,Station,Debit Card,Disabled,Standard,Anytime,9,4,7,,On Time,
29b354bf-2475-4877-a832,Station,Credit Card,Adult,Standard,Anytime,17,1,10,,On Time,
4dbead40-e7fc-4c29-9aaa,Online,Credit Card,,Standard,Advance,7,4,7,,On Time,
4e122c11-2dff-40ae-b9dc,Online,Contactless,Adult,Standard,Anytime,31,8,26,,On Time,
e75d0b06-d157-44c2-8dc6,Online,Credit Card,,Standard,Anytime,13,4,7,,On Time,
3d426c83-11fe-4d0f-bdd9,Online,Contactless,Adult,Standard,Anytime,15,7,6,,On Time,
cbf323d5-4d7f-42cb-a2d2,Online,Credit Card,,Standard,Anytime,70,2,5,,On Time,
2e0ca4b7-44e7-4d79-ae48,Station,Debit Card,,Standard,Off-Peak,43,11,2,,Delayed,
9f3410ad-57ae-4b1d-b902,Station,Contactless,,Standard,Advance,13,1,10,,On Time,
89e4dbc0-fb02-4c4d-91d0,Station,Credit Card,,Standard,Advance,3,6,3,,On Time,
83a9482a-c116-4cb7-a588,Station,Debit Card,,First Class,Off-Peak,200,6,4,,Delayed,
eb3395d4-d22b-4e75-ab63,Station,Credit Card,,Standard,Anytime,5,6,3,,On Time,
4336dc1a-2f99-421b-87cd,Online,Credit Card,,Standard,Advance,7,4,7,,On Time,
eca88e78-f78c-4939-becc,Station,Contactless,,Standard,Advance,13,1,10,,On Time,
795c7806-ff67-453d-8bf0,Online,Contactless,,Standard,Advance,8,8,7,,On Time,
9caed3c5-fd96-42e5-bdb0,Online,Contactless,,Standard,Advance,7,4,7,,On Time,
9c373f80-9c99-4081-b584,Station,Credit Card,,Standard,Anytime,5,6,3,,On Time,
06463698-8f35-4233-b84c,Online,Credit Card,Adult,Standard,Anytime,4,3,6,,On Time,
fdd7ba5a-196f-401c-9349,Station,Credit Card,Adult,Standard,Advance,8,1,10,,On Time,
ce789be5-fa37-42cf-bb1f,Station,Credit Card,Adult,Standard,Anytime,9,4,7,,Cancelled,
e0399bbe-76f7-494b-b84d,Station,Credit Card,,Standard,Anytime,5,6,3,,On Time,
44efc69e-6175-42f6-9839,Station,Credit Card,Adult,Standard,Anytime,9,4,7,,Cancelled,
b317d839-1579-4d05-8423,Online,Credit Card,Senior,Standard,Advance,2,6,3,,On Time,
52fdbc8e-8c17-4b0b-ab95,Station,Credit Card,,Standard,Advance,13,1,10,,On Time,
82cd2065-0380-4899-9016,Online,Credit Card,,Standard,Advance,8,8,7,,On Time,
2f43649f-5e20-4087-bab8,Station,Credit Card,,Standard,Advance,13,10,1,,On Time,
