Journey ID,Journey_Date,Departure Time,Arrival Time,Actual Arrival Time,Reason for Delay,key
230,1/2/2024,18:45:00,19:45:00,19:45:00,no delay,2024-01-02 18:45:00 19:45:00 19:45:00 no delay
231,1/2/2024,19:45:00,20:15:00,20:15:00,no delay,2024-01-02 19:45:00 20:15:00 20:15:00 no delay
232,1/3/2024,17:00:00,18:50:00,18:50:00,no delay,2024-01-03 17:00:00 18:50:00 18:50:00 no delay
233,1/2/2024,20:00:00,20:30:00,20:30:00,no delay,2024-01-02 20:00:00 20:30:00 20:30:00 no delay
234,1/3/2024,17:00:00,17:30:00,17:30:00,no delay,2024-01-03 17:00:00 17:30:00 17:30:00 no delay
235,1/3/2024,17:15:00,18:35:00,18:35:00,no delay,2024-01-03 17:15:00 18:35:00 18:35:00 no delay
236,1/3/2024,17:15:00,19:05:00,19:05:00,no delay,2024-01-03 17:15:00 19:05:00 19:05:00 no delay
237,1/2/2024,20:15:00,22:30:00,22:30:00,no delay,2024-01-02 20:15:00 22:30:00 22:30:00 no delay
238,1/3/2024,17:45:00,19:05:00,19:05:00,no delay,2024-01-03 17:45:00 19:05:00 19:05:00 no delay
239,1/3/2024,17:45:00,18:15:00,18:15:00,no delay,2024-01-03 17:45:00 18:15:00 18:15:00 no delay
240,1/3/2024,17:45:00,18:30:00,18:30:00,no delay,2024-01-03 17:45:00 18:30:00 18:30:00 no delay
241,1/3/2024,18:45:00,19:15:00,16:50:00,Staff Shortage,2024-01-03 18:45:00 19:15:00 16:50:00 Staff Shortage
242,1/3/2024,17:45:00,19:05:00,16:50:00,Technical Issue,2024-01-03 17:45:00 19:05:00 16:50:00 Technical Issue
243,1/3/2024,18:30:00,19:30:00,19:30:00,no delay,2024-01-03 18:30:00 19:30:00 19:30:00 no delay
244,1/2/2024,21:30:00,22:00:00,22:00:00,no delay,2024-01-02 21:30:00 22:00:00 22:00:00 no delay
245,1/3/2024,18:30:00,19:00:00,19:00:00,no delay,2024-01-03 18:30:00 19:00:00 19:00:00 no delay
246,1/3/2024,18:30:00,20:20:00,20:20:00,no delay,2024-01-03 18:30:00 20:20:00 20:20:00 no delay
247,1/2/2024,21:30:00,22:50:00,16:50:00,Staff Shortage,2024-01-02 21:30:00 22:50:00 16:50:00 Staff Shortage
248,1/3/2024,18:45:00,20:05:00,20:05:00,no delay,2024-01-03 18:45:00 20:05:00 20:05:00 no delay
249,1/3/2024,18:45:00,19:05:00,19:05:00,no delay,2024-01-03 18:45:00 19:05:00 19:05:00 no delay
250,1/3/2024,18:45:00,20:35:00,20:35:00,no delay,2024-01-03 18:45:00 20:35:00 20:35:00 no delay
251,1/3/2024,17:45:00,19:35:00,19:35:00,no delay,2024-01-03 17:45:00 19:35:00 19:35:00 no delay
252,1/3/2024,17:45:00,18:45:00,18:45:00,no delay,2024-01-03 17:45:00 18:45:00 18:45:00 no delay
253,1/2/2024,22:00:00,23:50:00,23:50:00,no delay,2024-01-02 22:00:00 23:50:00 23:50:00 no delay
254,1/2/2024,22:15:00,0:05:00,0:05:00,no delay,2024-01-02 22:15:00 00:05:00 00:05:00 no delay
255,1/3/2024,19:15:00,19:45:00,19:45:00,no delay,2024-01-03 19:15:00 19:45:00 19:45:00 no delay
256,1/3/2024,19:30:00,21:20:00,21:20:00,no delay,2024-01-03 19:30:00 21:20:00 21:20:00 no delay
257,1/3/2024,20:00:00,21:00:00,21:00:00,no delay,2024-01-03 20:00:00 21:00:00 21:00:00 no delay
258,1/3/2024,20:15:00,20:45:00,20:45:00,no delay,2024-01-03 20:15:00 20:45:00 20:45:00 no delay
259,1/3/2024,0:15:00,1:35:00,16:50:00,Staff Shortage,2024-01-03 00:15:00 01:35:00 16:50:00 Staff Shortage
260,1/3/2024,21:30:00,22:30:00,22:30:00,no delay,2024-01-03 21:30:00 22:30:00 22:30:00 no delay
261,1/3/2024,0:30:00,1:00:00,1:00:00,no delay,2024-01-03 00:30:00 01:00:00 01:00:00 no delay
262,1/3/2024,0:30:00,2:20:00,2:20:00,no delay,2024-01-03 00:30:00 02:20:00 02:20:00 no delay
263,1/3/2024,21:30:00,22:00:00,22:00:00,no delay,2024-01-03 21:30:00 22:00:00 22:00:00 no delay
264,1/3/2024,22:00:00,23:00:00,23:00:00,no delay,2024-01-03 22:00:00 23:00:00 23:00:00 no delay
265,1/3/2024,22:15:00,23:35:00,23:35:00,no delay,2024-01-03 22:15:00 23:35:00 23:35:00 no delay
266,1/3/2024,22:30:00,0:20:00,0:20:00,no delay,2024-01-03 22:30:00 00:20:00 00:20:00 no delay
267,1/3/2024,1:30:00,2:30:00,2:30:00,no delay,2024-01-03 01:30:00 02:30:00 02:30:00 no delay
268,1/3/2024,22:30:00,23:50:00,23:50:00,no delay,2024-01-03 22:30:00 23:50:00 23:50:00 no delay
269,1/3/2024,1:45:00,2:15:00,2:15:00,no delay,2024-01-03 01:45:00 02:15:00 02:15:00 no delay
270,1/3/2024,1:45:00,2:35:00,2:35:00,no delay,2024-01-03 01:45:00 02:35:00 02:35:00 no delay
271,1/3/2024,23:15:00,0:15:00,0:15:00,no delay,2024-01-03 23:15:00 00:15:00 00:15:00 no delay
272,1/3/2024,2:45:00,4:05:00,4:05:00,no delay,2024-01-03 02:45:00 04:05:00 04:05:00 no delay
273,1/4/2024,23:45:00,0:35:00,0:35:00,no delay,2024-01-04 23:45:00 00:35:00 00:35:00 no delay
274,1/4/2024,0:15:00,0:45:00,0:45:00,no delay,2024-01-04 00:15:00 00:45:00 00:45:00 no delay
275,1/3/2024,3:30:00,5:00:00,5:00:00,no delay,2024-01-03 03:30:00 05:00:00 05:00:00 no delay
276,1/3/2024,3:30:00,4:20:00,4:32:00,Weather Conditions,2024-01-03 03:30:00 04:20:00 04:32:00 Weather Conditions
277,1/3/2024,3:45:00,6:00:00,6:00:00,no delay,2024-01-03 03:45:00 06:00:00 06:00:00 no delay
278,1/3/2024,4:00:00,4:30:00,4:30:00,no delay,2024-01-03 04:00:00 04:30:00 04:30:00 no delay
279,1/3/2024,4:15:00,5:35:00,16:50:00,Weather,2024-01-03 04:15:00 05:35:00 16:50:00 Weather
280,1/4/2024,1:30:00,2:00:00,2:00:00,no delay,2024-01-04 01:30:00 02:00:00 02:00:00 no delay
281,1/4/2024,1:45:00,3:05:00,3:05:00,no delay,2024-01-04 01:45:00 03:05:00 03:05:00 no delay
282,1/4/2024,1:45:00,2:35:00,16:50:00,Signal failure,2024-01-04 01:45:00 02:35:00 16:50:00 Signal failure
283,1/4/2024,1:45:00,2:15:00,2:15:00,no delay,2024-01-04 01:45:00 02:15:00 02:15:00 no delay
284,1/3/2024,4:45:00,5:15:00,5:15:00,no delay,2024-01-03 04:45:00 05:15:00 05:15:00 no delay
285,1/3/2024,4:45:00,6:35:00,6:35:00,no delay,2024-01-03 04:45:00 06:35:00 06:35:00 no delay
286,1/3/2024,5:00:00,5:30:00,5:30:00,no delay,2024-01-03 05:00:00 05:30:00 05:30:00 no delay
287,1/4/2024,2:00:00,2:30:00,2:30:00,no delay,2024-01-04 02:00:00 02:30:00 02:30:00 no delay
288,1/4/2024,2:15:00,3:35:00,3:35:00,no delay,2024-01-04 02:15:00 03:35:00 03:35:00 no delay
289,1/4/2024,3:00:00,3:30:00,3:30:00,no delay,2024-01-04 03:00:00 03:30:00 03:30:00 no delay
290,1/3/2024,6:00:00,7:50:00,7:50:00,no delay,2024-01-03 06:00:00 07:50:00 07:50:00 no delay
291,1/3/2024,6:15:00,6:30:00,6:30:00,no delay,2024-01-03 06:15:00 06:30:00 06:30:00 no delay
292,1/3/2024,6:15:00,6:40:00,6:40:00,no delay,2024-01-03 06:15:00 06:40:00 06:40:00 no delay
293,1/3/2024,6:15:00,6:45:00,16:50:00,Signal Failure,2024-01-03 06:15:00 06:45:00 16:50:00 Signal Failure
294,1/3/2024,6:15:00,8:05:00,8:05:00,no delay,2024-01-03 06:15:00 08:05:00 08:05:00 no delay
295,1/3/2024,6:45:00,7:45:00,7:45:00,no delay,2024-01-03 06:45:00 07:45:00 07:45:00 no delay
296,1/3/2024,6:45:00,7:15:00,7:15:00,no delay,2024-01-03 06:45:00 07:15:00 07:15:00 no delay
297,1/4/2024,3:45:00,5:05:00,5:05:00,no delay,2024-01-04 03:45:00 05:05:00 05:05:00 no delay
298,1/3/2024,7:00:00,8:20:00,8:20:00,no delay,2024-01-03 07:00:00 08:20:00 08:20:00 no delay
299,1/4/2024,4:00:00,5:50:00,5:50:00,no delay,2024-01-04 04:00:00 05:50:00 05:50:00 no delay
300,1/3/2024,7:15:00,8:35:00,8:35:00,no delay,2024-01-03 07:15:00 08:35:00 08:35:00 no delay
301,1/4/2024,4:15:00,5:35:00,5:35:00,no delay,2024-01-04 04:15:00 05:35:00 05:35:00 no delay
302,1/4/2024,4:30:00,6:45:00,6:45:00,no delay,2024-01-04 04:30:00 06:45:00 06:45:00 no delay
303,1/3/2024,7:30:00,9:20:00,9:20:00,no delay,2024-01-03 07:30:00 09:20:00 09:20:00 no delay
304,1/4/2024,4:30:00,5:50:00,5:50:00,no delay,2024-01-04 04:30:00 05:50:00 05:50:00 no delay
305,1/3/2024,7:45:00,9:05:00,9:05:00,no delay,2024-01-03 07:45:00 09:05:00 09:05:00 no delay
306,1/3/2024,8:00:00,9:30:00,9:30:00,no delay,2024-01-03 08:00:00 09:30:00 09:30:00 no delay
307,1/3/2024,8:15:00,9:35:00,9:35:00,no delay,2024-01-03 08:15:00 09:35:00 09:35:00 no delay
308,1/3/2024,8:30:00,9:00:00,9:00:00,no delay,2024-01-03 08:30:00 09:00:00 09:00:00 no delay
309,1/3/2024,8:30:00,9:30:00,9:30:00,no delay,2024-01-03 08:30:00 09:30:00 09:30:00 no delay
310,1/4/2024,5:45:00,8:00:00,8:00:00,no delay,2024-01-04 05:45:00 08:00:00 08:00:00 no delay
311,1/4/2024,5:45:00,6:15:00,6:39:00,Signal Failure,2024-01-04 05:45:00 06:15:00 06:39:00 Signal Failure
312,1/4/2024,6:15:00,6:45:00,6:45:00,no delay,2024-01-04 06:15:00 06:45:00 06:45:00 no delay
313,1/4/2024,6:15:00,7:15:00,7:15:00,no delay,2024-01-04 06:15:00 07:15:00 07:15:00 no delay
314,1/3/2024,16:00:00,20:20:00,20:20:00,no delay,2024-01-03 16:00:00 20:20:00 20:20:00 no delay
315,1/4/2024,6:30:00,8:20:00,16:50:00,Weather,2024-01-04 06:30:00 08:20:00 16:50:00 Weather
316,1/4/2024,6:30:00,7:50:00,7:50:00,no delay,2024-01-04 06:30:00 07:50:00 07:50:00 no delay
317,1/4/2024,6:30:00,7:00:00,7:00:00,no delay,2024-01-04 06:30:00 07:00:00 07:00:00 no delay
318,1/4/2024,6:30:00,6:50:00,6:50:00,no delay,2024-01-04 06:30:00 06:50:00 06:50:00 no delay
319,1/4/2024,6:45:00,7:15:00,7:15:00,no delay,2024-01-04 06:45:00 07:15:00 07:15:00 no delay
320,1/4/2024,7:45:00,9:15:00,9:15:00,no delay,2024-01-04 07:45:00 09:15:00 09:15:00 no delay
321,1/4/2024,7:45:00,8:45:00,8:45:00,no delay,2024-01-04 07:45:00 08:45:00 08:45:00 no delay
322,1/4/2024,7:15:00,9:05:00,9:05:00,no delay,2024-01-04 07:15:00 09:05:00 09:05:00 no delay
323,1/3/2024,10:30:00,11:00:00,11:00:00,no delay,2024-01-03 10:30:00 11:00:00 11:00:00 no delay
324,1/4/2024,7:30:00,9:00:00,9:00:00,no delay,2024-01-04 07:30:00 09:00:00 09:00:00 no delay
325,1/4/2024,7:30:00,8:50:00,8:50:00,no delay,2024-01-04 07:30:00 08:50:00 08:50:00 no delay
326,1/4/2024,7:30:00,9:20:00,16:50:00,Signal failure,2024-01-04 07:30:00 09:20:00 16:50:00 Signal failure
327,1/3/2024,10:30:00,11:50:00,11:50:00,no delay,2024-01-03 10:30:00 11:50:00 11:50:00 no delay
328,1/4/2024,8:00:00,10:15:00,16:50:00,Weather,2024-01-04 08:00:00 10:15:00 16:50:00 Weather
329,1/4/2024,8:00:00,9:50:00,9:50:00,no delay,2024-01-04 08:00:00 09:50:00 09:50:00 no delay
330,1/3/2024,11:00:00,12:30:00,12:30:00,no delay,2024-01-03 11:00:00 12:30:00 12:30:00 no delay
331,1/4/2024,7:45:00,9:35:00,9:35:00,no delay,2024-01-04 07:45:00 09:35:00 09:35:00 no delay
332,1/4/2024,8:45:00,9:45:00,9:45:00,no delay,2024-01-04 08:45:00 09:45:00 09:45:00 no delay
333,1/4/2024,9:00:00,9:45:00,12:33:00,Signal Failure,2024-01-04 09:00:00 09:45:00 12:33:00 Signal Failure
334,1/4/2024,9:00:00,10:00:00,10:00:00,no delay,2024-01-04 09:00:00 10:00:00 10:00:00 no delay
335,1/3/2024,11:15:00,11:45:00,12:12:00,Technical Issue,2024-01-03 11:15:00 11:45:00 12:12:00 Technical Issue
336,1/4/2024,9:15:00,10:15:00,10:15:00,no delay,2024-01-04 09:15:00 10:15:00 10:15:00 no delay
337,1/3/2024,12:30:00,13:00:00,13:00:00,no delay,2024-01-03 12:30:00 13:00:00 13:00:00 no delay
338,1/4/2024,9:30:00,10:00:00,10:00:00,no delay,2024-01-04 09:30:00 10:00:00 10:00:00 no delay
339,1/3/2024,12:45:00,13:45:00,16:50:00,Technical Issue,2024-01-03 12:45:00 13:45:00 16:50:00 Technical Issue
340,1/4/2024,10:15:00,11:35:00,11:35:00,no delay,2024-01-04 10:15:00 11:35:00 11:35:00 no delay
341,1/4/2024,10:15:00,12:45:00,12:45:00,no delay,2024-01-04 10:15:00 12:45:00 12:45:00 no delay
342,1/3/2024,13:45:00,15:35:00,15:35:00,no delay,2024-01-03 13:45:00 15:35:00 15:35:00 no delay
343,1/3/2024,13:45:00,14:45:00,14:45:00,no delay,2024-01-03 13:45:00 14:45:00 14:45:00 no delay
344,1/4/2024,11:00:00,12:20:00,12:20:00,no delay,2024-01-04 11:00:00 12:20:00 12:20:00 no delay
345,1/3/2024,14:00:00,15:00:00,15:00:00,no delay,2024-01-03 14:00:00 15:00:00 15:00:00 no delay
346,1/3/2024,14:00:00,15:20:00,15:20:00,no delay,2024-01-03 14:00:00 15:20:00 15:20:00 no delay
347,1/4/2024,11:00:00,12:50:00,12:50:00,no delay,2024-01-04 11:00:00 12:50:00 12:50:00 no delay
348,1/3/2024,14:15:00,15:15:00,15:15:00,no delay,2024-01-03 14:15:00 15:15:00 15:15:00 no delay
349,1/4/2024,11:45:00,12:45:00,12:45:00,no delay,2024-01-04 11:45:00 12:45:00 12:45:00 no delay
350,1/4/2024,12:00:00,13:20:00,13:20:00,no delay,2024-01-04 12:00:00 13:20:00 13:20:00 no delay
351,1/4/2024,12:15:00,14:05:00,14:05:00,no delay,2024-01-04 12:15:00 14:05:00 14:05:00 no delay
352,1/4/2024,12:30:00,13:00:00,13:00:00,no delay,2024-01-04 12:30:00 13:00:00 13:00:00 no delay
353,1/3/2024,15:30:00,16:30:00,16:30:00,no delay,2024-01-03 15:30:00 16:30:00 16:30:00 no delay
354,1/3/2024,15:45:00,17:05:00,17:05:00,no delay,2024-01-03 15:45:00 17:05:00 17:05:00 no delay
355,1/3/2024,15:45:00,17:35:00,17:35:00,no delay,2024-01-03 15:45:00 17:35:00 17:35:00 no delay
356,1/4/2024,13:15:00,14:35:00,14:35:00,no delay,2024-01-04 13:15:00 14:35:00 14:35:00 no delay
357,1/3/2024,16:15:00,17:15:00,17:15:00,no delay,2024-01-03 16:15:00 17:15:00 17:15:00 no delay
358,1/3/2024,15:30:00,19:50:00,20:10:00,Staffing,2024-01-03 15:30:00 19:50:00 20:10:00 Staffing
359,1/4/2024,13:30:00,14:30:00,14:30:00,no delay,2024-01-04 13:30:00 14:30:00 14:30:00 no delay
360,1/4/2024,13:30:00,14:00:00,14:00:00,no delay,2024-01-04 13:30:00 14:00:00 14:00:00 no delay
361,1/3/2024,15:30:00,17:20:00,17:39:00,Staffing,2024-01-03 15:30:00 17:20:00 17:39:00 Staffing
362,1/4/2024,13:45:00,15:05:00,15:05:00,no delay,2024-01-04 13:45:00 15:05:00 15:05:00 no delay
363,1/4/2024,14:00:00,15:00:00,15:00:00,no delay,2024-01-04 14:00:00 15:00:00 15:00:00 no delay
364,1/4/2024,14:00:00,15:20:00,15:20:00,no delay,2024-01-04 14:00:00 15:20:00 15:20:00 no delay
365,1/4/2024,14:15:00,15:35:00,15:35:00,no delay,2024-01-04 14:15:00 15:35:00 15:35:00 no delay
366,1/3/2024,17:30:00,18:00:00,18:00:00,no delay,2024-01-03 17:30:00 18:00:00 18:00:00 no delay
367,1/4/2024,14:30:00,15:30:00,15:30:00,no delay,2024-01-04 14:30:00 15:30:00 15:30:00 no delay
368,1/4/2024,14:45:00,15:15:00,15:15:00,no delay,2024-01-04 14:45:00 15:15:00 15:15:00 no delay
369,1/4/2024,15:00:00,16:00:00,16:00:00,no delay,2024-01-04 15:00:00 16:00:00 16:00:00 no delay
370,1/4/2024,15:15:00,16:35:00,16:35:00,no delay,2024-01-04 15:15:00 16:35:00 16:35:00 no delay
371,1/4/2024,15:30:00,15:55:00,15:55:00,no delay,2024-01-04 15:30:00 15:55:00 15:55:00 no delay
372,1/4/2024,15:45:00,17:05:00,17:05:00,no delay,2024-01-04 15:45:00 17:05:00 17:05:00 no delay
373,1/4/2024,15:45:00,17:35:00,17:35:00,no delay,2024-01-04 15:45:00 17:35:00 17:35:00 no delay
374,1/3/2024,18:45:00,19:00:00,19:00:00,no delay,2024-01-03 18:45:00 19:00:00 19:00:00 no delay
375,1/3/2024,18:45:00,19:45:00,19:45:00,no delay,2024-01-03 18:45:00 19:45:00 19:45:00 no delay
376,1/4/2024,16:00:00,17:20:00,17:20:00,no delay,2024-01-04 16:00:00 17:20:00 17:20:00 no delay
377,1/4/2024,16:00:00,17:50:00,17:50:00,no delay,2024-01-04 16:00:00 17:50:00 17:50:00 no delay
378,1/4/2024,16:00:00,17:00:00,17:00:00,no delay,2024-01-04 16:00:00 17:00:00 17:00:00 no delay
379,1/4/2024,16:15:00,18:05:00,18:05:00,no delay,2024-01-04 16:15:00 18:05:00 18:05:00 no delay
380,1/4/2024,16:15:00,18:30:00,18:30:00,no delay,2024-01-04 16:15:00 18:30:00 18:30:00 no delay
381,1/4/2024,16:30:00,18:00:00,18:00:00,no delay,2024-01-04 16:30:00 18:00:00 18:00:00 no delay
382,1/4/2024,16:30:00,17:45:00,17:45:00,no delay,2024-01-04 16:30:00 17:45:00 17:45:00 no delay
383,1/4/2024,16:30:00,17:50:00,17:50:00,no delay,2024-01-04 16:30:00 17:50:00 17:50:00 no delay
384,1/4/2024,17:30:00,19:45:00,20:03:00,Technical Issue,2024-01-04 17:30:00 19:45:00 20:03:00 Technical Issue
385,1/3/2024,20:00:00,21:50:00,21:50:00,no delay,2024-01-03 20:00:00 21:50:00 21:50:00 no delay
386,1/4/2024,17:15:00,19:05:00,19:05:00,no delay,2024-01-04 17:15:00 19:05:00 19:05:00 no delay
387,1/3/2024,20:15:00,22:30:00,22:30:00,no delay,2024-01-03 20:15:00 22:30:00 22:30:00 no delay
388,1/3/2024,20:15:00,0:45:00,0:45:00,no delay,2024-01-03 20:15:00 00:45:00 00:45:00 no delay
389,1/3/2024,20:15:00,21:15:00,21:15:00,no delay,2024-01-03 20:15:00 21:15:00 21:15:00 no delay
390,1/4/2024,17:15:00,17:45:00,17:45:00,no delay,2024-01-04 17:15:00 17:45:00 17:45:00 no delay
391,1/4/2024,17:45:00,19:05:00,19:05:00,no delay,2024-01-04 17:45:00 19:05:00 19:05:00 no delay
392,1/4/2024,18:45:00,19:45:00,19:45:00,no delay,2024-01-04 18:45:00 19:45:00 19:45:00 no delay
393,1/4/2024,18:45:00,19:15:00,19:15:00,no delay,2024-01-04 18:45:00 19:15:00 19:15:00 no delay
394,1/4/2024,17:45:00,18:15:00,19:09:00,Weather Conditions,2024-01-04 17:45:00 18:15:00 19:09:00 Weather Conditions
395,1/3/2024,21:00:00,22:20:00,22:20:00,no delay,2024-01-03 21:00:00 22:20:00 22:20:00 no delay
396,1/4/2024,18:15:00,19:35:00,19:35:00,no delay,2024-01-04 18:15:00 19:35:00 19:35:00 no delay
397,1/4/2024,18:15:00,20:05:00,20:05:00,no delay,2024-01-04 18:15:00 20:05:00 20:05:00 no delay
398,1/3/2024,21:30:00,22:50:00,22:50:00,no delay,2024-01-03 21:30:00 22:50:00 22:50:00 no delay
399,1/4/2024,18:30:00,19:00:00,19:00:00,no delay,2024-01-04 18:30:00 19:00:00 19:00:00 no delay
400,1/4/2024,18:45:00,19:55:00,19:55:00,no delay,2024-01-04 18:45:00 19:55:00 19:55:00 no delay
401,1/4/2024,18:45:00,20:05:00,20:05:00,no delay,2024-01-04 18:45:00 20:05:00 20:05:00 no delay
402,1/4/2024,18:45:00,19:05:00,19:05:00,no delay,2024-01-04 18:45:00 19:05:00 19:05:00 no delay
403,1/4/2024,17:45:00,19:35:00,19:35:00,no delay,2024-01-04 17:45:00 19:35:00 19:35:00 no delay
404,1/4/2024,18:45:00,20:35:00,20:35:00,no delay,2024-01-04 18:45:00 20:35:00 20:35:00 no delay
405,1/4/2024,17:45:00,18:15:00,18:15:00,no delay,2024-01-04 17:45:00 18:15:00 18:15:00 no delay
406,1/4/2024,20:00:00,21:20:00,16:50:00,Staff Shortage,2024-01-04 20:00:00 21:20:00 16:50:00 Staff Shortage
407,1/4/2024,20:00:00,21:20:00,21:20:00,no delay,2024-01-04 20:00:00 21:20:00 21:20:00 no delay
408,1/4/2024,20:00:00,21:00:00,21:00:00,no delay,2024-01-04 20:00:00 21:00:00 21:00:00 no delay
409,1/4/2024,20:15:00,21:15:00,21:15:00,no delay,2024-01-04 20:15:00 21:15:00 21:15:00 no delay
410,1/4/2024,20:15:00,20:45:00,20:45:00,no delay,2024-01-04 20:15:00 20:45:00 20:45:00 no delay
411,1/4/2024,20:45:00,21:15:00,21:15:00,no delay,2024-01-04 20:45:00 21:15:00 21:15:00 no delay
412,1/4/2024,0:00:00,1:00:00,1:00:00,no delay,2024-01-04 00:00:00 01:00:00 01:00:00 no delay
413,1/4/2024,0:00:00,0:30:00,0:30:00,no delay,2024-01-04 00:00:00 00:30:00 00:30:00 no delay
414,1/4/2024,0:00:00,1:50:00,1:50:00,no delay,2024-01-04 00:00:00 01:50:00 01:50:00 no delay
415,1/4/2024,0:30:00,2:20:00,2:20:00,no delay,2024-01-04 00:30:00 02:20:00 02:20:00 no delay
416,1/4/2024,22:00:00,23:00:00,23:00:00,no delay,2024-01-04 22:00:00 23:00:00 23:00:00 no delay
417,1/5/2024,22:30:00,0:20:00,0:20:00,no delay,2024-01-05 22:30:00 00:20:00 00:20:00 no delay
418,1/4/2024,22:30:00,1:00:00,1:00:00,no delay,2024-01-04 22:30:00 01:00:00 01:00:00 no delay
419,1/4/2024,1:45:00,4:00:00,4:00:00,no delay,2024-01-04 01:45:00 04:00:00 04:00:00 no delay
420,1/4/2024,1:45:00,3:15:00,3:15:00,no delay,2024-01-04 01:45:00 03:15:00 03:15:00 no delay
421,1/4/2024,2:00:00,3:00:00,3:00:00,no delay,2024-01-04 02:00:00 03:00:00 03:00:00 no delay
422,1/4/2024,2:00:00,3:50:00,16:50:00,Staffing,2024-01-04 02:00:00 03:50:00 16:50:00 Staffing
423,1/5/2024,23:15:00,23:45:00,23:45:00,no delay,2024-01-05 23:15:00 23:45:00 23:45:00 no delay
424,1/4/2024,23:30:00,1:45:00,1:45:00,no delay,2024-01-04 23:30:00 01:45:00 01:45:00 no delay
425,1/4/2024,23:30:00,0:50:00,0:50:00,no delay,2024-01-04 23:30:00 00:50:00 00:50:00 no delay
426,1/5/2024,23:45:00,1:35:00,1:35:00,no delay,2024-01-05 23:45:00 01:35:00 01:35:00 no delay
427,1/4/2024,23:45:00,0:45:00,0:45:00,no delay,2024-01-04 23:45:00 00:45:00 00:45:00 no delay
428,1/4/2024,23:45:00,1:05:00,1:05:00,no delay,2024-01-04 23:45:00 01:05:00 01:05:00 no delay
429,1/5/2024,0:00:00,0:30:00,16:50:00,Staffing,2024-01-05 00:00:00 00:30:00 16:50:00 Staffing
430,1/4/2024,3:15:00,4:15:00,4:15:00,no delay,2024-01-04 03:15:00 04:15:00 04:15:00 no delay
431,1/4/2024,3:15:00,3:45:00,16:50:00,Traffic,2024-01-04 03:15:00 03:45:00 16:50:00 Traffic
432,1/5/2024,0:30:00,1:00:00,1:00:00,no delay,2024-01-05 00:30:00 01:00:00 01:00:00 no delay
433,1/5/2024,0:30:00,2:20:00,2:20:00,no delay,2024-01-05 00:30:00 02:20:00 02:20:00 no delay
434,1/4/2024,3:45:00,5:35:00,5:35:00,no delay,2024-01-04 03:45:00 05:35:00 05:35:00 no delay
435,1/4/2024,3:45:00,4:30:00,4:30:00,no delay,2024-01-04 03:45:00 04:30:00 04:30:00 no delay
436,1/4/2024,4:15:00,4:45:00,4:45:00,no delay,2024-01-04 04:15:00 04:45:00 04:45:00 no delay
437,1/4/2024,4:30:00,5:30:00,5:30:00,no delay,2024-01-04 04:30:00 05:30:00 05:30:00 no delay
438,1/5/2024,1:45:00,4:00:00,4:00:00,no delay,2024-01-05 01:45:00 04:00:00 04:00:00 no delay
439,1/5/2024,1:45:00,3:35:00,3:35:00,no delay,2024-01-05 01:45:00 03:35:00 03:35:00 no delay
440,1/4/2024,4:45:00,5:15:00,5:15:00,no delay,2024-01-04 04:45:00 05:15:00 05:15:00 no delay
441,1/4/2024,5:00:00,7:15:00,7:15:00,no delay,2024-01-04 05:00:00 07:15:00 07:15:00 no delay
442,1/4/2024,5:00:00,6:50:00,6:50:00,no delay,2024-01-04 05:00:00 06:50:00 06:50:00 no delay
443,1/4/2024,5:15:00,5:45:00,5:45:00,no delay,2024-01-04 05:15:00 05:45:00 05:45:00 no delay
444,1/5/2024,2:15:00,2:45:00,2:45:00,no delay,2024-01-05 02:15:00 02:45:00 02:45:00 no delay
445,1/5/2024,2:45:00,3:15:00,3:15:00,no delay,2024-01-05 02:45:00 03:15:00 03:15:00 no delay
446,1/4/2024,5:45:00,7:05:00,7:05:00,no delay,2024-01-04 05:45:00 07:05:00 07:05:00 no delay
447,1/5/2024,3:00:00,4:50:00,4:50:00,no delay,2024-01-05 03:00:00 04:50:00 04:50:00 no delay
448,1/4/2024,6:30:00,8:00:00,8:00:00,no delay,2024-01-04 06:30:00 08:00:00 08:00:00 no delay
449,1/5/2024,3:45:00,5:35:00,5:35:00,no delay,2024-01-05 03:45:00 05:35:00 05:35:00 no delay
450,1/5/2024,3:45:00,4:15:00,4:15:00,no delay,2024-01-05 03:45:00 04:15:00 04:15:00 no delay
451,1/4/2024,6:45:00,8:35:00,8:35:00,no delay,2024-01-04 06:45:00 08:35:00 08:35:00 no delay
452,1/5/2024,3:45:00,5:05:00,5:05:00,no delay,2024-01-05 03:45:00 05:05:00 05:05:00 no delay
453,1/4/2024,6:45:00,8:05:00,8:05:00,no delay,2024-01-04 06:45:00 08:05:00 08:05:00 no delay
454,1/5/2024,4:15:00,4:45:00,4:45:00,no delay,2024-01-05 04:15:00 04:45:00 04:45:00 no delay
455,1/5/2024,4:15:00,5:35:00,5:35:00,no delay,2024-01-05 04:15:00 05:35:00 05:35:00 no delay
456,1/5/2024,4:15:00,5:15:00,5:15:00,no delay,2024-01-05 04:15:00 05:15:00 05:15:00 no delay
457,1/4/2024,7:15:00,7:45:00,7:45:00,no delay,2024-01-04 07:15:00 07:45:00 07:45:00 no delay
458,1/4/2024,7:15:00,8:15:00,8:15:00,no delay,2024-01-04 07:15:00 08:15:00 08:15:00 no delay
459,1/4/2024,7:30:00,8:05:00,8:05:00,no delay,2024-01-04 07:30:00 08:05:00 08:05:00 no delay
