Time ID,Purchase_Date,Time of Purchase,Date,Day,Month,Year,Time of Day,key
303,1/2/2024,18:24:22,1/2/2024,2,1,2024,18:24:22,1/2/2024 18:24
304,1/2/2024,18:31:55,1/2/2024,2,1,2024,18:31:55,1/2/2024 18:31
305,1/2/2024,18:35:18,1/2/2024,2,1,2024,18:35:18,1/2/2024 18:35
306,1/2/2024,18:39:02,1/2/2024,2,1,2024,18:39:02,1/2/2024 18:39
307,1/2/2024,18:44:32,1/2/2024,2,1,2024,18:44:32,1/2/2024 18:44
308,1/2/2024,18:50:20,1/2/2024,2,1,2024,18:50:20,1/2/2024 18:50
309,1/2/2024,18:55:27,1/2/2024,2,1,2024,18:55:27,1/2/2024 18:55
310,1/2/2024,18:55:44,1/2/2024,2,1,2024,18:55:44,1/2/2024 18:55
311,1/2/2024,18:59:30,1/2/2024,2,1,2024,18:59:30,1/2/2024 18:59
312,1/2/2024,19:20:49,1/2/2024,2,1,2024,19:20:49,1/2/2024 19:20
313,1/2/2024,19:30:04,1/2/2024,2,1,2024,19:30:04,1/2/2024 19:30
314,1/2/2024,19:34:21,1/2/2024,2,1,2024,19:34:21,1/2/2024 19:34
315,1/2/2024,19:34:34,1/2/2024,2,1,2024,19:34:34,1/2/2024 19:34
316,1/2/2024,19:42:19,1/2/2024,2,1,2024,19:42:19,1/2/2024 19:42
317,1/2/2024,19:43:46,1/2/2024,2,1,2024,19:43:46,1/2/2024 19:43
318,1/2/2024,20:01:10,1/2/2024,2,1,2024,20:01:10,1/2/2024 20:01
319,1/2/2024,20:01:42,1/2/2024,2,1,2024,20:01:42,1/2/2024 20:01
320,1/2/2024,20:02:34,1/2/2024,2,1,2024,20:02:34,1/2/2024 20:02
321,1/2/2024,20:03:09,1/2/2024,2,1,2024,20:03:09,1/2/2024 20:03
322,1/2/2024,20:06:32,1/2/2024,2,1,2024,20:06:32,1/2/2024 20:06
323,1/2/2024,20:06:34,1/2/2024,2,1,2024,20:06:34,1/2/2024 20:06
324,1/2/2024,20:18:10,1/2/2024,2,1,2024,20:18:10,1/2/2024 20:18
325,1/2/2024,20:19:43,1/2/2024,2,1,2024,20:19:43,1/2/2024 20:19
326,1/2/2024,20:20:03,1/2/2024,2,1,2024,20:20:03,1/2/2024 20:20
327,1/2/2024,20:20:20,1/2/2024,2,1,2024,20:20:20,1/2/2024 20:20
328,1/2/2024,20:20:41,1/2/2024,2,1,2024,20:20:41,1/2/2024 20:20
329,1/2/2024,20:21:26,1/2/2024,2,1,2024,20:21:26,1/2/2024 20:21
330,1/2/2024,20:21:59,1/2/2024,2,1,2024,20:21:59,1/2/2024 20:21
331,1/2/2024,20:23:07,1/2/2024,2,1,2024,20:23:07,1/2/2024 20:23
332,1/2/2024,20:24:22,1/2/2024,2,1,2024,20:24:22,1/2/2024 20:24
333,1/2/2024,20:26:32,1/2/2024,2,1,2024,20:26:32,1/2/2024 20:26
334,1/2/2024,20:27:40,1/2/2024,2,1,2024,20:27:40,1/2/2024 20:27
335,1/2/2024,20:29:19,1/2/2024,2,1,2024,20:29:19,1/2/2024 20:29
336,1/2/2024,20:30:13,1/2/2024,2,1,2024,20:30:13,1/2/2024 20:30
337,1/2/2024,20:30:17,1/2/2024,2,1,2024,20:30:17,1/2/2024 20:30
338,1/2/2024,20:30:57,1/2/2024,2,1,2024,20:30:57,1/2/2024 20:30
339,1/2/2024,20:32:41,1/2/2024,2,1,2024,20:32:41,1/2/2024 20:32
340,1/2/2024,20:32:50,1/2/2024,2,1,2024,20:32:50,1/2/2024 20:32
341,1/2/2024,20:40:59,1/2/2024,2,1,2024,20:40:59,1/2/2024 20:40
342,1/2/2024,20:45:50,1/2/2024,2,1,2024,20:45:50,1/2/2024 20:45
343,1/2/2024,20:52:36,1/2/2024,2,1,2024,20:52:36,1/2/2024 20:52
344,1/2/2024,21:01:44,1/2/2024,2,1,2024,21:01:44,1/2/2024 21:01
345,1/2/2024,21:36:39,1/2/2024,2,1,2024,21:36:39,1/2/2024 21:36
346,1/2/2024,21:38:33,1/2/2024,2,1,2024,21:38:33,1/2/2024 21:38
347,1/2/2024,21:39:38,1/2/2024,2,1,2024,21:39:38,1/2/2024 21:39
348,1/2/2024,21:44:12,1/2/2024,2,1,2024,21:44:12,1/2/2024 21:44
349,1/2/2024,21:47:08,1/2/2024,2,1,2024,21:47:08,1/2/2024 21:47
350,1/2/2024,21:55:40,1/2/2024,2,1,2024,21:55:40,1/2/2024 21:55
351,1/2/2024,21:58:19,1/2/2024,2,1,2024,21:58:19,1/2/2024 21:58
352,1/2/2024,22:40:21,1/2/2024,2,1,2024,22:40:21,1/2/2024 22:40
353,1/2/2024,22:55:59,1/2/2024,2,1,2024,22:55:59,1/2/2024 22:55
354,1/2/2024,23:01:56,1/2/2024,2,1,2024,23:01:56,1/2/2024 23:01
355,1/2/2024,23:05:17,1/2/2024,2,1,2024,23:05:17,1/2/2024 23:05
356,1/2/2024,23:05:47,1/2/2024,2,1,2024,23:05:47,1/2/2024 23:05
357,1/2/2024,23:05:48,1/2/2024,2,1,2024,23:05:48,1/2/2024 23:05
358,1/2/2024,23:07:29,1/2/2024,2,1,2024,23:07:29,1/2/2024 23:07
359,1/2/2024,23:10:03,1/2/2024,2,1,2024,23:10:03,1/2/2024 23:10
360,1/2/2024,23:44:41,1/2/2024,2,1,2024,23:44:41,1/2/2024 23:44
361,1/2/2024,23:58:39,1/2/2024,2,1,2024,23:58:39,1/2/2024 23:58
362,1/3/2024,0:02:17,1/3/2024,3,1,2024,0:02:17,1/3/2024 0:02
363,1/3/2024,0:05:02,1/3/2024,3,1,2024,0:05:02,1/3/2024 0:05
364,1/3/2024,0:05:05,1/3/2024,3,1,2024,0:05:05,1/3/2024 0:05
365,1/3/2024,0:07:02,1/3/2024,3,1,2024,0:07:02,1/3/2024 0:07
366,1/3/2024,0:08:45,1/3/2024,3,1,2024,0:08:45,1/3/2024 0:08
367,1/3/2024,0:14:18,1/3/2024,3,1,2024,0:14:18,1/3/2024 0:14
368,1/3/2024,0:15:32,1/3/2024,3,1,2024,0:15:32,1/3/2024 0:15
369,1/3/2024,0:25:49,1/3/2024,3,1,2024,0:25:49,1/3/2024 0:25
370,1/3/2024,0:55:46,1/3/2024,3,1,2024,0:55:46,1/3/2024 0:55
371,1/3/2024,1:22:00,1/3/2024,3,1,2024,1:22:00,1/3/2024 1:22
372,1/3/2024,1:22:48,1/3/2024,3,1,2024,1:22:48,1/3/2024 1:22
373,1/3/2024,1:24:11,1/3/2024,3,1,2024,1:24:11,1/3/2024 1:24
374,1/3/2024,1:24:42,1/3/2024,3,1,2024,1:24:42,1/3/2024 1:24
375,1/3/2024,1:27:45,1/3/2024,3,1,2024,1:27:45,1/3/2024 1:27
376,1/3/2024,1:30:45,1/3/2024,3,1,2024,1:30:45,1/3/2024 1:30
377,1/3/2024,1:46:29,1/3/2024,3,1,2024,1:46:29,1/3/2024 1:46
378,1/3/2024,1:50:18,1/3/2024,3,1,2024,1:50:18,1/3/2024 1:50
379,1/3/2024,1:52:14,1/3/2024,3,1,2024,1:52:14,1/3/2024 1:52
380,1/3/2024,2:07:04,1/3/2024,3,1,2024,2:07:04,1/3/2024 2:07
381,1/3/2024,2:10:09,1/3/2024,3,1,2024,2:10:09,1/3/2024 2:10
382,1/3/2024,2:20:52,1/3/2024,3,1,2024,2:20:52,1/3/2024 2:20
383,1/3/2024,2:38:11,1/3/2024,3,1,2024,2:38:11,1/3/2024 2:38
384,1/3/2024,2:50:38,1/3/2024,3,1,2024,2:50:38,1/3/2024 2:50
385,1/3/2024,2:51:20,1/3/2024,3,1,2024,2:51:20,1/3/2024 2:51
386,1/3/2024,3:13:43,1/3/2024,3,1,2024,3:13:43,1/3/2024 3:13
387,1/3/2024,3:16:48,1/3/2024,3,1,2024,3:16:48,1/3/2024 3:16
388,1/3/2024,3:18:57,1/3/2024,3,1,2024,3:18:57,1/3/2024 3:18
389,1/3/2024,3:20:12,1/3/2024,3,1,2024,3:20:12,1/3/2024 3:20
390,1/3/2024,3:24:32,1/3/2024,3,1,2024,3:24:32,1/3/2024 3:24
391,1/3/2024,3:26:17,1/3/2024,3,1,2024,3:26:17,1/3/2024 3:26
392,1/3/2024,3:33:15,1/3/2024,3,1,2024,3:33:15,1/3/2024 3:33
393,1/3/2024,3:34:52,1/3/2024,3,1,2024,3:34:52,1/3/2024 3:34
394,1/3/2024,3:56:53,1/3/2024,3,1,2024,3:56:53,1/3/2024 3:56
395,1/3/2024,4:33:15,1/3/2024,3,1,2024,4:33:15,1/3/2024 4:33
396,1/3/2024,4:42:58,1/3/2024,3,1,2024,4:42:58,1/3/2024 4:42
397,1/3/2024,4:46:09,1/3/2024,3,1,2024,4:46:09,1/3/2024 4:46
398,1/3/2024,4:51:10,1/3/2024,3,1,2024,4:51:10,1/3/2024 4:51
399,1/3/2024,4:56:47,1/3/2024,3,1,2024,4:56:47,1/3/2024 4:56
400,1/3/2024,4:56:57,1/3/2024,3,1,2024,4:56:57,1/3/2024 4:56
401,1/3/2024,4:57:17,1/3/2024,3,1,2024,4:57:17,1/3/2024 4:57
402,1/3/2024,5:01:11,1/3/2024,3,1,2024,5:01:11,1/3/2024 5:01
403,1/3/2024,5:04:14,1/3/2024,3,1,2024,5:04:14,1/3/2024 5:04
404,1/3/2024,5:06:50,1/3/2024,3,1,2024,5:06:50,1/3/2024 5:06
405,1/3/2024,5:09:06,1/3/2024,3,1,2024,5:09:06,1/3/2024 5:09
406,1/3/2024,5:10:01,1/3/2024,3,1,2024,5:10:01,1/3/2024 5:10
407,1/3/2024,5:13:36,1/3/2024,3,1,2024,5:13:36,1/3/2024 5:13
408,1/3/2024,5:17:04,1/3/2024,3,1,2024,5:17:04,1/3/2024 5:17
409,1/3/2024,5:18:15,1/3/2024,3,1,2024,5:18:15,1/3/2024 5:18
410,1/3/2024,5:19:08,1/3/2024,3,1,2024,5:19:08,1/3/2024 5:19
411,1/3/2024,5:27:35,1/3/2024,3,1,2024,5:27:35,1/3/2024 5:27
412,1/3/2024,5:40:27,1/3/2024,3,1,2024,5:40:27,1/3/2024 5:40
413,1/3/2024,5:43:17,1/3/2024,3,1,2024,5:43:17,1/3/2024 5:43
414,1/3/2024,5:58:17,1/3/2024,3,1,2024,5:58:17,1/3/2024 5:58
415,1/3/2024,5:58:18,1/3/2024,3,1,2024,5:58:18,1/3/2024 5:58
416,1/3/2024,6:01:01,1/3/2024,3,1,2024,6:01:01,1/3/2024 6:01
417,1/3/2024,6:01:49,1/3/2024,3,1,2024,6:01:49,1/3/2024 6:01
418,1/3/2024,6:05:46,1/3/2024,3,1,2024,6:05:46,1/3/2024 6:05
419,1/3/2024,6:06:36,1/3/2024,3,1,2024,6:06:36,1/3/2024 6:06
420,1/3/2024,6:10:50,1/3/2024,3,1,2024,6:10:50,1/3/2024 6:10
421,1/3/2024,6:11:24,1/3/2024,3,1,2024,6:11:24,1/3/2024 6:11
422,1/3/2024,6:11:54,1/3/2024,3,1,2024,6:11:54,1/3/2024 6:11
423,1/3/2024,6:12:43,1/3/2024,3,1,2024,6:12:43,1/3/2024 6:12
424,1/3/2024,6:14:54,1/3/2024,3,1,2024,6:14:54,1/3/2024 6:14
425,1/3/2024,6:20:23,1/3/2024,3,1,2024,6:20:23,1/3/2024 6:20
426,1/3/2024,6:27:42,1/3/2024,3,1,2024,6:27:42,1/3/2024 6:27
427,1/3/2024,6:31:47,1/3/2024,3,1,2024,6:31:47,1/3/2024 6:31
428,1/3/2024,6:32:24,1/3/2024,3,1,2024,6:32:24,1/3/2024 6:32
429,1/3/2024,6:35:56,1/3/2024,3,1,2024,6:35:56,1/3/2024 6:35
430,1/3/2024,6:38:42,1/3/2024,3,1,2024,6:38:42,1/3/2024 6:38
431,1/3/2024,6:39:46,1/3/2024,3,1,2024,6:39:46,1/3/2024 6:39
432,1/3/2024,6:39:48,1/3/2024,3,1,2024,6:39:48,1/3/2024 6:39
433,1/3/2024,6:41:37,1/3/2024,3,1,2024,6:41:37,1/3/2024 6:41
434,1/3/2024,6:54:34,1/3/2024,3,1,2024,6:54:34,1/3/2024 6:54
435,1/3/2024,7:03:45,1/3/2024,3,1,2024,7:03:45,1/3/2024 7:03
436,1/3/2024,7:05:02,1/3/2024,3,1,2024,7:05:02,1/3/2024 7:05
437,1/3/2024,7:14:29,1/3/2024,3,1,2024,7:14:29,1/3/2024 7:14
438,1/3/2024,7:17:49,1/3/2024,3,1,2024,7:17:49,1/3/2024 7:17
439,1/3/2024,7:18:15,1/3/2024,3,1,2024,7:18:15,1/3/2024 7:18
440,1/3/2024,7:19:19,1/3/2024,3,1,2024,7:19:19,1/3/2024 7:19
441,1/3/2024,7:19:56,1/3/2024,3,1,2024,7:19:56,1/3/2024 7:19
442,1/3/2024,7:20:30,1/3/2024,3,1,2024,7:20:30,1/3/2024 7:20
443,1/3/2024,7:21:23,1/3/2024,3,1,2024,7:21:23,1/3/2024 7:21
444,1/3/2024,7:21:48,1/3/2024,3,1,2024,7:21:48,1/3/2024 7:21
445,1/3/2024,7:23:52,1/3/2024,3,1,2024,7:23:52,1/3/2024 7:23
446,1/3/2024,7:25:02,1/3/2024,3,1,2024,7:25:02,1/3/2024 7:25
447,1/3/2024,7:25:28,1/3/2024,3,1,2024,7:25:28,1/3/2024 7:25
448,1/3/2024,7:27:49,1/3/2024,3,1,2024,7:27:49,1/3/2024 7:27
449,1/3/2024,7:28:13,1/3/2024,3,1,2024,7:28:13,1/3/2024 7:28
450,1/3/2024,7:29:11,1/3/2024,3,1,2024,7:29:11,1/3/2024 7:29
451,1/3/2024,7:42:40,1/3/2024,3,1,2024,7:42:40,1/3/2024 7:42
452,1/3/2024,7:45:16,1/3/2024,3,1,2024,7:45:16,1/3/2024 7:45
453,1/3/2024,7:46:27,1/3/2024,3,1,2024,7:46:27,1/3/2024 7:46
454,1/3/2024,7:46:29,1/3/2024,3,1,2024,7:46:29,1/3/2024 7:46
455,1/3/2024,7:47:47,1/3/2024,3,1,2024,7:47:47,1/3/2024 7:47
456,1/3/2024,7:50:10,1/3/2024,3,1,2024,7:50:10,1/3/2024 7:50
457,1/3/2024,7:54:57,1/3/2024,3,1,2024,7:54:57,1/3/2024 7:54
458,1/3/2024,7:58:04,1/3/2024,3,1,2024,7:58:04,1/3/2024 7:58
459,1/3/2024,7:58:17,1/3/2024,3,1,2024,7:58:17,1/3/2024 7:58
460,1/3/2024,8:05:57,1/3/2024,3,1,2024,8:05:57,1/3/2024 8:05
461,1/3/2024,8:07:04,1/3/2024,3,1,2024,8:07:04,1/3/2024 8:07
462,1/3/2024,8:09:00,1/3/2024,3,1,2024,8:09:00,1/3/2024 8:09
463,1/3/2024,8:09:42,1/3/2024,3,1,2024,8:09:42,1/3/2024 8:09
464,1/3/2024,8:11:10,1/3/2024,3,1,2024,8:11:10,1/3/2024 8:11
465,1/3/2024,8:14:47,1/3/2024,3,1,2024,8:14:47,1/3/2024 8:14
466,1/3/2024,8:16:27,1/3/2024,3,1,2024,8:16:27,1/3/2024 8:16
467,1/3/2024,8:21:46,1/3/2024,3,1,2024,8:21:46,1/3/2024 8:21
468,1/3/2024,8:22:52,1/3/2024,3,1,2024,8:22:52,1/3/2024 8:22
469,1/3/2024,8:25:35,1/3/2024,3,1,2024,8:25:35,1/3/2024 8:25
470,1/3/2024,8:29:13,1/3/2024,3,1,2024,8:29:13,1/3/2024 8:29
471,1/3/2024,8:56:14,1/3/2024,3,1,2024,8:56:14,1/3/2024 8:56
472,1/3/2024,9:02:37,1/3/2024,3,1,2024,9:02:37,1/3/2024 9:02
473,1/3/2024,9:03:33,1/3/2024,3,1,2024,9:03:33,1/3/2024 9:03
474,1/3/2024,9:04:21,1/3/2024,3,1,2024,9:04:21,1/3/2024 9:04
475,1/3/2024,9:05:18,1/3/2024,3,1,2024,9:05:18,1/3/2024 9:05
476,1/3/2024,9:12:19,1/3/2024,3,1,2024,9:12:19,1/3/2024 9:12
477,1/3/2024,9:14:51,1/3/2024,3,1,2024,9:14:51,1/3/2024 9:14
478,1/3/2024,9:23:26,1/3/2024,3,1,2024,9:23:26,1/3/2024 9:23
479,1/3/2024,9:32:43,1/3/2024,3,1,2024,9:32:43,1/3/2024 9:32
480,1/3/2024,9:33:54,1/3/2024,3,1,2024,9:33:54,1/3/2024 9:33
481,1/3/2024,9:34:33,1/3/2024,3,1,2024,9:34:33,1/3/2024 9:34
482,1/3/2024,9:34:38,1/3/2024,3,1,2024,9:34:38,1/3/2024 9:34
483,1/3/2024,9:36:32,1/3/2024,3,1,2024,9:36:32,1/3/2024 9:36
484,1/3/2024,9:36:40,1/3/2024,3,1,2024,9:36:40,1/3/2024 9:36
485,1/3/2024,9:37:22,1/3/2024,3,1,2024,9:37:22,1/3/2024 9:37
486,1/3/2024,9:38:05,1/3/2024,3,1,2024,9:38:05,1/3/2024 9:38
487,1/3/2024,9:39:14,1/3/2024,3,1,2024,9:39:14,1/3/2024 9:39
488,1/3/2024,9:40:32,1/3/2024,3,1,2024,9:40:32,1/3/2024 9:40
489,1/3/2024,9:42:19,1/3/2024,3,1,2024,9:42:19,1/3/2024 9:42
490,1/3/2024,9:44:03,1/3/2024,3,1,2024,9:44:03,1/3/2024 9:44
491,1/3/2024,9:44:48,1/3/2024,3,1,2024,9:44:48,1/3/2024 9:44
492,1/3/2024,9:47:12,1/3/2024,3,1,2024,9:47:12,1/3/2024 9:47
493,1/3/2024,10:16:33,1/3/2024,3,1,2024,10:16:33,1/3/2024 10:16
494,1/3/2024,10:20:10,1/3/2024,3,1,2024,10:20:10,1/3/2024 10:20
495,1/3/2024,10:26:21,1/3/2024,3,1,2024,10:26:21,1/3/2024 10:26
496,1/3/2024,10:30:15,1/3/2024,3,1,2024,10:30:15,1/3/2024 10:30
497,1/3/2024,10:32:02,1/3/2024,3,1,2024,10:32:02,1/3/2024 10:32
498,1/3/2024,10:44:06,1/3/2024,3,1,2024,10:44:06,1/3/2024 10:44
499,1/3/2024,10:44:13,1/3/2024,3,1,2024,10:44:13,1/3/2024 10:44
500,1/3/2024,10:59:56,1/3/2024,3,1,2024,10:59:56,1/3/2024 10:59
501,1/3/2024,11:00:19,1/3/2024,3,1,2024,11:00:19,1/3/2024 11:00
502,1/3/2024,11:05:55,1/3/2024,3,1,2024,11:05:55,1/3/2024 11:05
503,1/3/2024,11:20:16,1/3/2024,3,1,2024,11:20:16,1/3/2024 11:20
504,1/3/2024,11:23:29,1/3/2024,3,1,2024,11:23:29,1/3/2024 11:23
505,1/3/2024,11:53:42,1/3/2024,3,1,2024,11:53:42,1/3/2024 11:53
506,1/3/2024,11:57:28,1/3/2024,3,1,2024,11:57:28,1/3/2024 11:57
507,1/3/2024,11:59:18,1/3/2024,3,1,2024,11:59:18,1/3/2024 11:59
508,1/3/2024,11:59:51,1/3/2024,3,1,2024,11:59:51,1/3/2024 11:59
509,1/3/2024,12:15:23,1/3/2024,3,1,2024,12:15:23,1/3/2024 12:15
510,1/3/2024,12:29:50,1/3/2024,3,1,2024,12:29:50,1/3/2024 12:29
511,1/3/2024,12:30:05,1/3/2024,3,1,2024,12:30:05,1/3/2024 12:30
512,1/3/2024,12:37:54,1/3/2024,3,1,2024,12:37:54,1/3/2024 12:37
513,1/3/2024,12:40:39,1/3/2024,3,1,2024,12:40:39,1/3/2024 12:40
514,1/3/2024,12:44:49,1/3/2024,3,1,2024,12:44:49,1/3/2024 12:44
515,1/3/2024,12:52:29,1/3/2024,3,1,2024,12:52:29,1/3/2024 12:52
516,1/3/2024,13:24:07,1/3/2024,3,1,2024,13:24:07,1/3/2024 13:24
517,1/3/2024,13:27:20,1/3/2024,3,1,2024,13:27:20,1/3/2024 13:27
518,1/3/2024,13:29:21,1/3/2024,3,1,2024,13:29:21,1/3/2024 13:29
519,1/3/2024,13:32:18,1/3/2024,3,1,2024,13:32:18,1/3/2024 13:32
520,1/3/2024,13:38:15,1/3/2024,3,1,2024,13:38:15,1/3/2024 13:38
521,1/3/2024,13:38:43,1/3/2024,3,1,2024,13:38:43,1/3/2024 13:38
522,1/3/2024,13:55:43,1/3/2024,3,1,2024,13:55:43,1/3/2024 13:55
523,1/3/2024,14:00:14,1/3/2024,3,1,2024,14:00:14,1/3/2024 14:00
524,1/3/2024,14:03:24,1/3/2024,3,1,2024,14:03:24,1/3/2024 14:03
525,1/3/2024,14:12:36,1/3/2024,3,1,2024,14:12:36,1/3/2024 14:12
526,1/3/2024,14:21:55,1/3/2024,3,1,2024,14:21:55,1/3/2024 14:21
527,1/3/2024,14:26:46,1/3/2024,3,1,2024,14:26:46,1/3/2024 14:26
528,1/3/2024,14:31:56,1/3/2024,3,1,2024,14:31:56,1/3/2024 14:31
529,1/3/2024,14:37:50,1/3/2024,3,1,2024,14:37:50,1/3/2024 14:37
530,1/3/2024,14:41:35,1/3/2024,3,1,2024,14:41:35,1/3/2024 14:41
531,1/3/2024,14:45:57,1/3/2024,3,1,2024,14:45:57,1/3/2024 14:45
532,1/3/2024,14:47:43,1/3/2024,3,1,2024,14:47:43,1/3/2024 14:47
533,1/3/2024,14:51:05,1/3/2024,3,1,2024,14:51:05,1/3/2024 14:51
534,1/3/2024,14:54:27,1/3/2024,3,1,2024,14:54:27,1/3/2024 14:54
535,1/3/2024,14:56:23,1/3/2024,3,1,2024,14:56:23,1/3/2024 14:56
536,1/3/2024,15:06:15,1/3/2024,3,1,2024,15:06:15,1/3/2024 15:06
537,1/3/2024,15:07:06,1/3/2024,3,1,2024,15:07:06,1/3/2024 15:07
538,1/3/2024,15:10:35,1/3/2024,3,1,2024,15:10:35,1/3/2024 15:10
539,1/3/2024,15:11:05,1/3/2024,3,1,2024,15:11:05,1/3/2024 15:11
540,1/3/2024,15:11:37,1/3/2024,3,1,2024,15:11:37,1/3/2024 15:11
541,1/3/2024,15:22:13,1/3/2024,3,1,2024,15:22:13,1/3/2024 15:22
542,1/3/2024,15:39:43,1/3/2024,3,1,2024,15:39:43,1/3/2024 15:39
543,1/3/2024,15:44:41,1/3/2024,3,1,2024,15:44:41,1/3/2024 15:44
544,1/3/2024,15:49:18,1/3/2024,3,1,2024,15:49:18,1/3/2024 15:49
545,1/3/2024,16:01:01,1/3/2024,3,1,2024,16:01:01,1/3/2024 16:01
546,1/3/2024,16:01:46,1/3/2024,3,1,2024,16:01:46,1/3/2024 16:01
547,1/3/2024,16:04:06,1/3/2024,3,1,2024,16:04:06,1/3/2024 16:04
548,1/3/2024,16:07:06,1/3/2024,3,1,2024,16:07:06,1/3/2024 16:07
549,1/3/2024,16:14:35,1/3/2024,3,1,2024,16:14:35,1/3/2024 16:14
550,1/3/2024,16:14:43,1/3/2024,3,1,2024,16:14:43,1/3/2024 16:14
551,1/3/2024,16:24:11,1/3/2024,3,1,2024,16:24:11,1/3/2024 16:24
552,1/3/2024,16:39:11,1/3/2024,3,1,2024,16:39:11,1/3/2024 16:39
553,1/3/2024,16:50:38,1/3/2024,3,1,2024,16:50:38,1/3/2024 16:50
554,1/3/2024,17:02:08,1/3/2024,3,1,2024,17:02:08,1/3/2024 17:02
555,1/3/2024,17:13:48,1/3/2024,3,1,2024,17:13:48,1/3/2024 17:13
556,1/3/2024,17:19:28,1/3/2024,3,1,2024,17:19:28,1/3/2024 17:19
557,1/3/2024,17:20:44,1/3/2024,3,1,2024,17:20:44,1/3/2024 17:20
558,1/3/2024,17:22:17,1/3/2024,3,1,2024,17:22:17,1/3/2024 17:22
559,1/3/2024,17:22:34,1/3/2024,3,1,2024,17:22:34,1/3/2024 17:22
560,1/3/2024,17:27:00,1/3/2024,3,1,2024,17:27:00,1/3/2024 17:27
561,1/3/2024,17:28:37,1/3/2024,3,1,2024,17:28:37,1/3/2024 17:28
562,1/3/2024,17:28:41,1/3/2024,3,1,2024,17:28:41,1/3/2024 17:28
563,1/3/2024,17:29:45,1/3/2024,3,1,2024,17:29:45,1/3/2024 17:29
564,1/3/2024,17:31:39,1/3/2024,3,1,2024,17:31:39,1/3/2024 17:31
565,1/3/2024,17:34:17,1/3/2024,3,1,2024,17:34:17,1/3/2024 17:34
566,1/3/2024,17:35:30,1/3/2024,3,1,2024,17:35:30,1/3/2024 17:35
567,1/3/2024,17:36:43,1/3/2024,3,1,2024,17:36:43,1/3/2024 17:36
568,1/3/2024,17:39:49,1/3/2024,3,1,2024,17:39:49,1/3/2024 17:39
569,1/3/2024,17:56:35,1/3/2024,3,1,2024,17:56:35,1/3/2024 17:56
570,1/3/2024,17:59:55,1/3/2024,3,1,2024,17:59:55,1/3/2024 17:59
571,1/3/2024,18:05:58,1/3/2024,3,1,2024,18:05:58,1/3/2024 18:05
572,1/3/2024,18:08:14,1/3/2024,3,1,2024,18:08:14,1/3/2024 18:08
573,1/3/2024,18:10:08,1/3/2024,3,1,2024,18:10:08,1/3/2024 18:10
574,1/3/2024,18:12:29,1/3/2024,3,1,2024,18:12:29,1/3/2024 18:12
575,1/3/2024,18:12:36,1/3/2024,3,1,2024,18:12:36,1/3/2024 18:12
576,1/3/2024,18:12:53,1/3/2024,3,1,2024,18:12:53,1/3/2024 18:12
577,1/3/2024,18:12:54,1/3/2024,3,1,2024,18:12:54,1/3/2024 18:12
578,1/3/2024,18:13:47,1/3/2024,3,1,2024,18:13:47,1/3/2024 18:13
579,1/3/2024,18:31:09,1/3/2024,3,1,2024,18:31:09,1/3/2024 18:31
580,1/3/2024,18:32:55,1/3/2024,3,1,2024,18:32:55,1/3/2024 18:32
581,1/3/2024,18:41:55,1/3/2024,3,1,2024,18:41:55,1/3/2024 18:41
582,1/3/2024,18:46:19,1/3/2024,3,1,2024,18:46:19,1/3/2024 18:46
583,1/3/2024,18:46:58,1/3/2024,3,1,2024,18:46:58,1/3/2024 18:46
584,1/3/2024,18:49:08,1/3/2024,3,1,2024,18:49:08,1/3/2024 18:49
585,1/3/2024,18:50:28,1/3/2024,3,1,2024,18:50:28,1/3/2024 18:50
586,1/3/2024,18:54:17,1/3/2024,3,1,2024,18:54:17,1/3/2024 18:54
587,1/3/2024,18:55:56,1/3/2024,3,1,2024,18:55:56,1/3/2024 18:55
588,1/3/2024,18:56:15,1/3/2024,3,1,2024,18:56:15,1/3/2024 18:56
589,1/3/2024,18:57:35,1/3/2024,3,1,2024,18:57:35,1/3/2024 18:57
590,1/3/2024,19:22:19,1/3/2024,3,1,2024,19:22:19,1/3/2024 19:22
591,1/3/2024,19:22:36,1/3/2024,3,1,2024,19:22:36,1/3/2024 19:22
592,1/3/2024,19:28:18,1/3/2024,3,1,2024,19:28:18,1/3/2024 19:28
593,1/3/2024,19:32:52,1/3/2024,3,1,2024,19:32:52,1/3/2024 19:32
594,1/3/2024,19:33:11,1/3/2024,3,1,2024,19:33:11,1/3/2024 19:33
595,1/3/2024,19:33:26,1/3/2024,3,1,2024,19:33:26,1/3/2024 19:33
596,1/3/2024,19:35:56,1/3/2024,3,1,2024,19:35:56,1/3/2024 19:35
597,1/3/2024,19:42:49,1/3/2024,3,1,2024,19:42:49,1/3/2024 19:42
598,1/3/2024,19:44:04,1/3/2024,3,1,2024,19:44:04,1/3/2024 19:44
599,1/3/2024,19:50:42,1/3/2024,3,1,2024,19:50:42,1/3/2024 19:50
600,1/3/2024,19:52:36,1/3/2024,3,1,2024,19:52:36,1/3/2024 19:52
601,1/3/2024,20:01:12,1/3/2024,3,1,2024,20:01:12,1/3/2024 20:01
602,1/3/2024,20:05:44,1/3/2024,3,1,2024,20:05:44,1/3/2024 20:05
603,1/3/2024,20:12:11,1/3/2024,3,1,2024,20:12:11,1/3/2024 20:12
604,1/3/2024,20:14:06,1/3/2024,3,1,2024,20:14:06,1/3/2024 20:14
605,1/3/2024,20:14:34,1/3/2024,3,1,2024,20:14:34,1/3/2024 20:14
